X.1,SNP,Chromosome,Position,P.value,MAF,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P.values,effect,Adj.P.P.value,Ind.SNP,PS,Software,Method,Trait.name,PVE,QTN.effect,LOD.score,Genotype.for.code.1,Var_error,Var_phen..total.,X,P.value.1,MAF.1,PVE.1
887,PstI.TP521834,4,53924496,3.00E-05,0.070754717,106,0.325720217,0.45922846,0.037507947,0.506413317,0.037507947,C106+4202,PS_Y,GAPIT,GLM,CmN,13.35082429,NA,NA,NA,NA,NA,NA,3.00E-05,0.07075,13.35
888,PstI.TP110898,10,9880843,4.76E-05,0.056603774,106,0.325720217,0.451924699,0.037507947,0.541256995,0.037507947,C106+4202,PS_Y,GAPIT,GLM,CmN,12.62044824,NA,NA,NA,NA,NA,NA,5.00E-05,0.0566,12.62
889,PstI.TP1263163,9,8556161,5.45E-05,0.117924528,106,0.325720217,0.449792036,0.037507947,-0.386968238,0.037507947,C106+4202,PS_Y,GAPIT,GLM,CmN,12.40718191,NA,NA,NA,NA,NA,NA,5.00E-05,0.1179,12.41
890,PstI.TP1123778,2,61958273,7.80E-05,0.080188679,106,0.325720217,0.444168978,0.043000733,-0.478604088,0.043000733,C106+4202,PS_Y,GAPIT,GLM,CmN,11.84487606,NA,NA,NA,NA,NA,NA,8.00E-05,0.08019,11.84
891,NsiI.TP217838,3,3586934,0.000106943,0.051886792,106,0.325720217,0.439287996,0.049104477,0.480546102,0.049104477,C106+4202,PS_Y,GAPIT,GLM,CmN,11.35677786,NA,NA,NA,NA,NA,NA,1.00E-04,0.05189,11.36
893,PstI.TP1123778,2,61958273,2.07E-05,0.090517241,116,0.401191045,0.512360398,0.041450105,-0.469509886,0.041450105,C116+3293,PS_Y,GAPIT,GLM,CmN,11.11693536,NA,NA,NA,NA,NA,NA,2.00E-05,0.09052,11.12
894,PstI.TP110898,10,9880843,5.97E-05,0.051724138,116,0.401191045,0.499069312,0.041450105,0.531116692,0.041450105,C116+3293,PS_Y,GAPIT,GLM,CmN,9.787826699,NA,NA,NA,NA,NA,NA,6.00E-05,0.05172,9.788
895,PstI.TP411848,11,3188,7.26E-05,0.461206897,116,0.401191045,0.496648312,0.041450105,-0.247141845,0.041450105,C116+3293,PS_Y,GAPIT,GLM,CmN,9.54572672,NA,NA,NA,NA,NA,NA,7.00E-05,0.4612,9.546
896,PstI.TP10996,6,57974096,7.85E-05,0.120689655,116,0.401191045,0.495672706,0.041450105,-0.387737042,0.041450105,C116+3293,PS_Y,GAPIT,GLM,CmN,9.448166098,NA,NA,NA,NA,NA,NA,8.00E-05,0.1207,9.448
897,PstI.TP15780,9,56211895,9.85E-05,0.181034483,116,0.401191045,0.492885573,0.041601091,-0.305153392,0.041601091,C116+3293,PS_Y,GAPIT,GLM,CmN,9.169452847,NA,NA,NA,NA,NA,NA,1.00E-04,0.181,9.169
898,PstI.TP285646,7,59945480,0.000186618,0.068965517,116,0.401191045,0.485118793,0.049861815,-0.549313011,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,8.392774806,NA,NA,NA,NA,NA,NA,2.00E-04,0.06897,8.393
899,PstI.TP246674,4,4598220,0.000193348,0.073275862,116,0.401191045,0.484691535,0.049861815,-0.398109707,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,8.350048998,NA,NA,NA,NA,NA,NA,2.00E-04,0.07328,8.35
900,PstI.TP629514,6,40243524,0.000207873,0.090517241,116,0.401191045,0.483819162,0.049861815,-0.415581578,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,8.262811719,NA,NA,NA,NA,NA,NA,2.00E-04,0.09052,8.263
901,NsiI.TP726681,3,62054481,0.000239003,0.060344828,116,0.401191045,0.482143032,0.049861815,-0.507224579,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,8.095198791,NA,NA,NA,NA,NA,NA,2.00E-04,0.06034,8.095
902,PstI.TP292268,5,3450082,0.000251938,0.077586207,116,0.401191045,0.481511538,0.049861815,0.465896553,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,8.032049324,NA,NA,NA,NA,NA,NA,3.00E-04,0.07759,8.032
903,PstI.TP339945,11,2686,0.00025982,0.064655172,116,0.401191045,0.481142825,0.049861815,-0.550315515,0.049861815,C116+3293,PS_Y,GAPIT,GLM,CmN,7.995178007,NA,NA,NA,NA,NA,NA,3.00E-04,0.06466,7.995
931,PstI.TP411848,11,3188,4.75E-05,0.439516129,124,0.468264464,0.550989112,0.038332735,-0.252387654,0.038332735,C124+2560,PS_Y,GAPIT,GLM,CmN,8.272464826,NA,NA,NA,NA,NA,NA,5.00E-05,0.4395,8.272
932,PstI.TP15780,9,56211895,7.97E-05,0.169354839,124,0.468264464,0.545734696,0.038332735,-0.306116791,0.038332735,C124+2560,PS_Y,GAPIT,GLM,CmN,7.747023198,NA,NA,NA,NA,NA,NA,8.00E-05,0.1694,7.747
933,PstI.TP285646,7,59945480,8.31E-05,0.068548387,124,0.468264464,0.545323679,0.038332735,-0.563630691,0.038332735,C124+2560,PS_Y,GAPIT,GLM,CmN,7.705921507,NA,NA,NA,NA,NA,NA,8.00E-05,0.06855,7.706
934,PstI.TP1123778,2,61958273,9.46E-05,0.096774194,124,0.468264464,0.544011331,0.038332735,-0.389836359,0.038332735,C124+2560,PS_Y,GAPIT,GLM,CmN,7.574686729,NA,NA,NA,NA,NA,NA,9.00E-05,0.09677,7.575
3411,PstI.TP47447,1,12743038,3.76E-05,0.1311,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,11.5662,0.3293,3.6888,A,0.2078,0.929,NA,4.00E-05,0.1311,11.57
3412,PstI.TP134453,2,61861955,0.000155668,0.4303,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,5.7457,0.2471,3.1058,C,NA,NA,NA,2.00E-04,0.4303,5.746
3413,NsiI.TP571832,2,63804104,0.000108793,0.2418,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,10.2656,0.3138,3.2525,G,NA,NA,NA,1.00E-04,0.2418,10.27
3414,PstI.TP773172,3,55061314,4.90E-06,0.1475,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,4.7429,0.3219,4.5332,A,NA,NA,NA,5.00E-06,0.1475,4.743
3415,PstI.TP723544,9,1942972,4.63E-09,0.127,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,11.4888,-0.5332,7.4571,A,NA,NA,NA,5.00E-09,0.127,11.49
3416,PstI.TP226277,10,60979471,6.71E-05,0.0369,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmDW_g,3.7275,-0.6055,3.4507,A,NA,NA,NA,7.00E-05,0.0369,3.728
3417,PstI.TP742466,5,70851257,2.03E-06,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmDW_g,2.7258,-0.5178,4.9005,A,0.2505,0.929,NA,2.00E-06,0.0685,2.726
3418,PstI.TP723544,9,1942972,1.11E-06,0.125,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmDW_g,6.3782,-0.3973,5.1534,A,NA,NA,NA,1.00E-06,0.125,6.378
3419,NsiI.TP66555,11,9920,2.81E-05,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmDW_g,0,0.3511,3.81,G,NA,NA,NA,3.00E-05,0.1815,0
3420,PstI.TP742466,5,70851257,6.90E-07,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmDW_g,3.2026,-0.5613,5.3511,A,0.2675,0.929,NA,7.00E-07,0.0685,3.203
3421,PstI.TP723544,9,1942972,4.90E-06,0.125,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmDW_g,5.8702,-0.3811,4.5334,A,NA,NA,NA,5.00E-06,0.125,5.87
3422,NsiI.TP66555,11,9920,2.71E-06,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmDW_g,0,0.4098,4.7798,G,NA,NA,NA,3.00E-06,0.1815,0
3423,PstI.TP47447,1,12743038,1.18E-06,0.129,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,12.1422,0.3374,5.1258,A,0.2362,0.929,NA,1.00E-06,0.129,12.14
3424,PstI.TP773172,3,55061314,6.67E-07,0.1452,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,4.3947,0.3098,5.3653,A,NA,NA,NA,7.00E-07,0.1452,4.395
3425,PstI.TP723544,9,1942972,1.05E-09,0.125,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,9.9441,-0.4961,8.0856,A,NA,NA,NA,1.00E-09,0.125,9.944
3426,PstI.TP492299,11,3739,0.000114156,0.0605,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmDW_g,0.6827,0.4452,3.2328,G,NA,NA,NA,1.00E-04,0.0605,0.6827
3427,NsiI.TP195403,1,75432709,0.000100949,0.3566,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,8.463,-8.1251,3.2831,G,221.5125,776.8285,NA,1.00E-04,0.3566,8.463
3428,NsiI.TP5701,1,69156484,5.46E-06,0.291,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,5.0986,-8.0957,4.4886,C,NA,NA,NA,5.00E-06,0.291,5.099
3429,NsiI.TP586300,3,57849113,5.02E-06,0.0328,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,12.6882,39.4057,4.5235,A,NA,NA,NA,5.00E-06,0.0328,12.69
3430,PstI.TP773172,3,55061314,9.08E-08,0.1475,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,7.8771,11.9944,6.2023,A,NA,NA,NA,9.00E-08,0.1475,7.877
3431,PstI.TP485114,9,57032697,7.82E-05,0.209,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,15.3887,-11.1822,3.3878,A,NA,NA,NA,8.00E-05,0.209,15.39
3432,PstI.TP226277,10,60979471,4.25E-07,0.0369,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,Cml_cm,11.2489,-30.4198,5.5547,A,NA,NA,NA,4.00E-07,0.0369,11.25
3433,PstI.TP838943,3,4037471,2.81E-06,0.0968,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,4.6263,11.0083,4.7643,C,267.7594,776.8285,NA,3.00E-06,0.0968,4.626
3434,PstI.TP840679,6,49388605,8.90E-05,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,4.1374,13.2099,3.3349,A,NA,NA,NA,9.00E-05,0.0685,4.137
3435,PstI.TP14229,9,57790410,2.41E-05,0.1734,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,5.1126,9.1614,3.8727,C,NA,NA,NA,2.00E-05,0.1734,5.113
3436,NsiI.TP66555,11,9920,8.86E-06,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,0,11.9689,4.2873,G,NA,NA,NA,9.00E-06,0.1815,0
3437,NsiI.TP491797,11,15087,7.08E-06,0.1613,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,Cml_cm,5.9301,-11.0777,4.3803,A,NA,NA,NA,7.00E-06,0.1613,5.93
3438,PstI.TP838943,3,4037471,3.19E-05,0.0968,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,Cml_cm,3.5719,10.192,3.7571,C,266.5452,776.8285,NA,3.00E-05,0.0968,3.572
3439,PstI.TP742466,5,70851257,0.000100438,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,Cml_cm,1.5857,-12.0342,3.2852,A,NA,NA,NA,1.00E-04,0.0685,1.586
3440,PstI.TP840679,6,49388605,2.11E-06,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,Cml_cm,5.7094,16.3508,4.8837,A,NA,NA,NA,2.00E-06,0.0685,5.709
3441,PstI.TP14229,9,57790410,5.12E-05,0.1734,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,Cml_cm,3.7809,8.3012,3.562,C,NA,NA,NA,5.00E-05,0.1734,3.781
3442,NsiI.TP66555,11,9920,0.000135925,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,Cml_cm,0,10.3332,3.1613,G,NA,NA,NA,1.00E-04,0.1815,0
3443,PstI.TP19694,1,26927564,0.000191426,0.2661,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,6.459,-7.129,3.0214,A,268.8661,776.8285,NA,2.00E-04,0.2661,6.459
3444,PstI.TP840679,6,49388605,4.99E-07,0.0685,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,7.6702,17.9862,5.4871,A,NA,NA,NA,5.00E-07,0.0685,7.67
3445,PstI.TP14229,9,57790410,4.17E-09,0.1734,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,11.5352,13.761,7.5007,C,NA,NA,NA,4.00E-09,0.1734,11.54
3446,NsiI.TP231253,11,11717,1.08E-06,0.0524,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,Cml_cm,2.153,-22.8625,5.1649,G,NA,NA,NA,1.00E-06,0.0524,2.153
3447,PstI.TP882936,1,5999154,0.0001006,0.25,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,10.3399,0.1345,3.2846,C,0.0409,0.1539,NA,1.00E-04,0.25,10.34
3448,PstI.TP631692,2,62659796,0.000172822,0.3443,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,3.2199,-0.1002,3.0631,A,NA,NA,NA,2.00E-04,0.3443,3.22
3449,NsiI.TP713636,5,61642341,9.89E-09,0.1639,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,41.2083,0.2633,7.1365,A,NA,NA,NA,1.00E-08,0.1639,41.21
3450,PstI.TP434866,6,3914949,1.65E-05,0.1434,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,9.7851,0.1279,4.0286,A,NA,NA,NA,2.00E-05,0.1434,9.785
3451,PstI.TP887302,7,10269451,8.92E-05,0.2623,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,4.5738,0.1126,3.3338,C,NA,NA,NA,9.00E-05,0.2623,4.574
3452,PstI.TP14229,9,57790410,0.000187456,0.168,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_BI_mm,5.6382,0.1389,3.0299,C,NA,NA,NA,2.00E-04,0.168,5.638
3453,PstI.TP94792,1,731905,0.000114419,0.3065,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,2.9273,-0.0759,3.2318,C,0.0377,0.1539,NA,1.00E-04,0.3065,2.927
3454,PstI.TP882936,1,5999154,1.29E-05,0.246,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,5.7507,0.0978,4.1312,C,NA,NA,NA,1.00E-05,0.246,5.751
3455,PstI.TP838943,3,4037471,2.20E-06,0.0968,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,2.1863,0.1065,4.867,C,NA,NA,NA,2.00E-06,0.0968,2.186
3456,PstI.TP773172,3,55061314,1.25E-05,0.1452,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,6.0051,0.1474,4.1437,A,NA,NA,NA,1.00E-05,0.1452,6.005
3457,NsiI.TP438910,4,67451505,6.24E-05,0.1855,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,8.7118,-0.121,3.4808,C,NA,NA,NA,6.00E-05,0.1855,8.712
3458,NsiI.TP128897,6,56190559,4.07E-06,0.4556,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,4.9088,-0.147,4.6106,C,NA,NA,NA,4.00E-06,0.4556,4.909
3459,PstI.TP723544,9,1942972,5.49E-06,0.125,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_BI_mm,5.3866,-0.1486,4.4857,A,NA,NA,NA,5.00E-06,0.125,5.387
3460,PstI.TP882936,1,5999154,3.34E-06,0.246,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,7.0755,0.1085,4.6932,C,0.0406,0.1539,NA,3.00E-06,0.246,7.075
3461,PstI.TP838943,3,4037471,1.29E-07,0.0968,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,4.9476,0.1602,6.0561,C,NA,NA,NA,1.00E-07,0.0968,4.948
3462,PstI.TP773172,3,55061314,5.55E-05,0.1452,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,3.5297,0.113,3.5287,A,NA,NA,NA,6.00E-05,0.1452,3.53
3463,NsiI.TP128897,6,56190559,1.27E-06,0.4556,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,6.6409,-0.171,5.0954,C,NA,NA,NA,1.00E-06,0.4556,6.641
3464,PstI.TP1193826,11,8443,5.45E-06,0.0363,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,8.2111,0.1776,4.4895,A,NA,NA,NA,5.00E-06,0.0363,8.211
3465,NsiI.TP66555,11,9920,0.000107969,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_BI_mm,0,0.1151,3.2556,G,NA,NA,NA,1.00E-04,0.1815,0
3466,PstI.TP39944,4,3373898,9.89E-05,0.2419,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,5.7667,-0.095,3.2914,A,0.0381,0.1539,NA,1.00E-04,0.2419,5.767
3467,NsiI.TP128897,6,56190559,2.67E-05,0.4556,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,4.5381,-0.1413,3.8306,C,NA,NA,NA,3.00E-05,0.4556,4.538
3468,PstI.TP58484,11,490,5.39E-10,0.1008,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,4.6872,0.1979,8.3672,C,NA,NA,NA,5.00E-10,0.1008,4.687
3469,NsiI.TP449698,11,14444,3.33E-05,0.2218,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,1.8912,-0.0805,3.7389,C,NA,NA,NA,3.00E-05,0.2218,1.891
3470,NsiI.TP587756,11,16426,7.97E-08,0.0766,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_BI_mm,8.4236,0.2317,6.2569,A,NA,NA,NA,8.00E-08,0.0766,8.424
3471,PstI.TP736503,1,2979376,8.28E-05,0.2377,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_LI_mm,7.8774,-0.128,3.3646,A,0.0805,0.2071,NA,8.00E-05,0.2377,7.877
3472,NsiI.TP471156,6,43353284,2.98E-07,0.041,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_LI_mm,15.9133,-0.5138,5.7027,G,NA,NA,NA,3.00E-07,0.041,15.91
3473,GFSSContig17265_1038,6,49927748,0.000107226,0.1516,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_LI_mm,21.6154,0.2372,3.2584,A,NA,NA,NA,1.00E-04,0.1516,21.62
3474,PstI.TP96720,6,38025522,7.93E-05,0.4426,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmD_LI_mm,7.6751,-0.1367,3.3822,A,NA,NA,NA,8.00E-05,0.4426,7.675
3475,PstI.TP47447,1,12743038,1.36E-06,0.129,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,16.3764,0.185,5.0683,A,0.0956,0.2071,NA,1.00E-06,0.129,16.38
3476,PstI.TP126085,6,60503682,0.000171514,0.1008,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,3.33E-06,-8.33E-05,3.0662,A,NA,NA,NA,2.00E-04,0.1008,3.33E-06
3477,PstI.TP1248844,8,1028461,2.79E-05,0.1613,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,19.2622,0.22,3.8128,G,NA,NA,NA,3.00E-05,0.1613,19.26
3478,NsiI.TP66555,11,9920,1.95E-05,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmD_LI_mm,0,0.1852,3.9608,G,NA,NA,NA,2.00E-05,0.1815,0
3479,PstI.TP47447,1,12743038,3.68E-05,0.129,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,13.3089,0.1668,3.6979,A,0.0867,0.2071,NA,4.00E-05,0.129,13.31
3480,PstI.TP1248844,8,1028461,9.56E-06,0.1613,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,17.3107,0.2086,4.2556,G,NA,NA,NA,1.00E-05,0.1613,17.31
3481,NsiI.TP66555,11,9920,2.43E-05,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmD_LI_mm,0,0.1823,3.8693,G,NA,NA,NA,2.00E-05,0.1815,0
3482,PstI.TP47447,1,12743038,4.76E-06,0.129,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,13.3722,0.1672,4.5452,A,0.0732,0.2071,NA,5.00E-06,0.129,13.37
3483,PstI.TP126085,6,60503682,7.05E-07,0.1008,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,17.2538,-0.1897,5.3421,A,NA,NA,NA,7.00E-07,0.1008,17.25
3484,PstI.TP10552,11,79,1.47E-06,0.1694,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,14.5531,-0.1912,5.0359,A,NA,NA,NA,1.00E-06,0.1694,14.55
3485,PstI.TP816953,11,5653,4.13E-05,0.3145,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,4.1755,0.1098,3.651,A,NA,NA,NA,4.00E-05,0.3145,4.176
3486,NsiI.TP66555,11,9920,2.76E-07,0.1815,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,ISIS EM-BLASSO,CmD_LI_mm,0,0.2356,5.7354,G,NA,NA,NA,3.00E-07,0.1815,0
3487,PstI.TP1128002,2,59726913,1.43E-05,0.0246,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmN,14.6262,-0.7058,4.0899,C,0.1072,0.3216,NA,1.00E-05,0.0246,14.63
3488,PstI.TP723544,9,1942972,8.44E-11,0.127,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,mrMLM,CmN,22.8609,-0.4426,9.1536,A,NA,NA,NA,8.00E-11,0.127,22.86
3489,PstI.TP892749,1,80310797,0.00010361,0.1371,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,1.8235,-0.1174,3.2725,C,0.0655,0.3216,NA,1.00E-04,0.1371,1.823
3490,PstI.TP1100764,2,63346042,0.000111071,0.3226,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,1.9284,-0.1013,3.244,A,NA,NA,NA,1.00E-04,0.3226,1.928
3491,PstI.TP104645,6,44593939,1.01E-06,0.254,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,6.6406,-0.1462,5.1933,A,NA,NA,NA,1.00E-06,0.254,6.641
3492,PstI.TP228722,6,53186052,5.15E-06,0.25,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,1.6765,-0.0979,4.5128,C,NA,NA,NA,5.00E-06,0.25,1.677
3493,NsiI.TP42003,8,62544570,9.76E-08,0.1169,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,10.3181,0.2207,6.1718,A,NA,NA,NA,1.00E-07,0.1169,10.32
3494,PstI.TP723544,9,1942972,3.20E-10,0.125,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,10.9869,-0.3068,8.5887,A,NA,NA,NA,3.00E-10,0.125,10.99
3495,PstI.TP58484,11,490,2.18E-05,0.1008,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,1.1034,0.1388,3.9151,C,NA,NA,NA,2.00E-05,0.1008,1.103
3496,PstI.TP411848,11,3188,6.86E-08,0.4395,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,6.2736,-0.1658,6.32,G,NA,NA,NA,7.00E-08,0.4395,6.274
3497,PstI.TP1014541,11,7044,6.78E-07,0.3185,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,FASTmrMLM,CmN,11.6871,0.2037,5.3589,A,NA,NA,NA,7.00E-07,0.3185,11.69
3498,PstI.TP238422,3,61336314,8.99E-08,0.129,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmN,8.1058,-0.1931,6.2061,A,0.0663,0.3216,NA,9.00E-08,0.129,8.106
3499,PstI.TP104645,6,44593939,2.88E-05,0.254,NA,NA,NA,NA,NA,NA,124+36088im,PS_Y,mrMLMM,pLARmEB,CmN,4.7711,-0.1239,3.7998,A,NA,NA,NA,3.00E-05,0.254,4.771
