Chrom,Start.1,End.1,Start,End,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
9,583262,583262,573262,593262,CmN(Current Study),CmN(Current Study),PstI.TP26215,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,57032697,57032697,57022697,57042697,CmN(Current Study),CmN(Current Study),PstI.TP485114,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,59327122,59327122,59317122,59337122,CmN(Current Study),CmN(Current Study),PstI.TP53013,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,38275195,38275195,38265195,38285195,CmN(Current Study),CmN(Current Study),PstI.TP532345,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,57639787,57639787,57629787,57649787,CmN(Current Study),CmN(Current Study),PstI.TP69959,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,1942972,1942972,1932972,1952972,CmN(Current Study),CmN(Current Study),PstI.TP723544,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,3829005,3829005,3819005,3839005,CmN(Current Study),CmN(Current Study),PstI.TP752361,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,55177255,55177255,55167255,55187255,CmN(Current Study),CmN(Current Study),PstI.TP828064,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,773151,773151,763151,783151,CmN(Current Study),CmN(Current Study),PstI.TP862775,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,50250813,50250813,50240813,50260813,CmN(Current Study),CmN(Current Study),PstI.TP866959,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,50625938,50625938,50615938,50635938,CmN(Current Study),CmN(Current Study),PstI.TP995394,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,497104,497104,487104,507104,CmN(Current Study),CmN(Current Study),NsiI.TP459060,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,450727,450727,440727,460727,CmN(Current Study),CmN(Current Study),NsiI.TP525011,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,781197,781197,771197,791197,CmN(Current Study),CmN(Current Study),PstI.TP1044533,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,9880843,9880843,9870843,9890843,CmN(Current Study),CmN(Current Study),PstI.TP110898,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,17579080,17579080,17569080,17589080,CmN(Current Study),CmN(Current Study),PstI.TP1160897,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,7243969,7243969,7233969,7253969,CmN(Current Study),CmN(Current Study),PstI.TP123530,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,59027538,59027538,59017538,59037538,CmN(Current Study),CmN(Current Study),PstI.TP1272828,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,4269426,4269426,4259426,4279426,CmN(Current Study),CmN(Current Study),PstI.TP1294713,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,7791807,7791807,7781807,7801807,CmN(Current Study),CmN(Current Study),PstI.TP241242,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,53477961,53477961,53467961,53487961,CmN(Current Study),CmN(Current Study),PstI.TP541255,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,5628757,5628757,5618757,5638757,CmN(Current Study),CmN(Current Study),PstI.TP604956,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,10804856,10804856,10794856,10814856,CmN(Current Study),CmN(Current Study),PstI.TP758246,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,41350986,41350986,41340986,41360986,CmN(Current Study),CmN(Current Study),PstI.TP775752,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,10346907,10346907,10336907,10356907,CmN(Current Study),CmN(Current Study),PstI.TP77980,Culm node number ,CmN,CmN(Current Study),Red,Current Study
10,60309696,60309696,60299696,60319696,CmN(Current Study),CmN(Current Study),PstI.TP994751,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,66087512,66087512,66077512,66097512,Flo(Current Study),Flo(Current Study),NsiI.TP117758,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,73170217,73170217,73160217,73180217,Flo(Current Study),Flo(Current Study),NsiI.TP156560,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,6704694,6704694,6694694,6714694,Flo(Current Study),Flo(Current Study),NsiI.TP174370,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,4937940,4937940,4927940,4947940,Flo(Current Study),Flo(Current Study),NsiI.TP21698,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,7350098,7350098,7340098,7360098,Flo(Current Study),Flo(Current Study),NsiI.TP481176,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,77064058,77064058,77054058,77074058,Flo(Current Study),Flo(Current Study),NsiI.TP521277,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,67422499,67422499,67412499,67432499,Flo(Current Study),Flo(Current Study),PstI.TP1012261,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,4939667,4939667,4929667,4949667,Flo(Current Study),Flo(Current Study),PstI.TP1100793,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,18065275,18065275,18055275,18075275,Flo(Current Study),Flo(Current Study),PstI.TP115083,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,58289912,58289912,58279912,58299912,Flo(Current Study),Flo(Current Study),PstI.TP178720,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,8330660,8330660,8320660,8340660,Flo(Current Study),Flo(Current Study),PstI.TP308053,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,8332613,8332613,8322613,8342613,Flo(Current Study),Flo(Current Study),PstI.TP402756,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,79172378,79172378,79162378,79182378,Flo(Current Study),Flo(Current Study),PstI.TP6990,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,71391273,71391273,71381273,71401273,Flo(Current Study),Flo(Current Study),PstI.TP901545,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,67004686,67004686,66994686,67014686,Flo(Current Study),Flo(Current Study),NsiI.TP39438,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,72884008,72884008,72874008,72894008,Flo(Current Study),Flo(Current Study),NsiI.TP563567,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,63520018,63520018,63510018,63530018,Flo(Current Study),Flo(Current Study),NsiI.TP630636,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,8133534,8133534,8123534,8143534,Flo(Current Study),Flo(Current Study),NsiI.TP7764,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,9592436,9592436,9582436,9602436,Flo(Current Study),Flo(Current Study),PstI.TP1065484,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,73904492,73904492,73894492,73914492,Flo(Current Study),Flo(Current Study),PstI.TP1231486,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,57163911,57163911,57153911,57173911,Flo(Current Study),Flo(Current Study),PstI.TP133700,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,57967122,57967122,57957122,57977122,Flo(Current Study),Flo(Current Study),PstI.TP13843,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,5312015,5312015,5302015,5322015,Flo(Current Study),Flo(Current Study),PstI.TP44945,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,67346618,67346618,67336618,67356618,Flo(Current Study),Flo(Current Study),PstI.TP57930,Flowering,Flowering,Flo(Current Study),Red,Current Study
2,699673,699673,689673,709673,Flo(Current Study),Flo(Current Study),PstI.TP790069,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,69355037,69355037,69345037,69365037,Flo(Current Study),Flo(Current Study),NsiI.TP406255,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,70673787,70673787,70663787,70683787,Flo(Current Study),Flo(Current Study),NsiI.TP75624,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,68130123,68130123,68120123,68140123,Flo(Current Study),Flo(Current Study),NsiI.TP756994,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,71199343,71199343,71189343,71209343,Flo(Current Study),Flo(Current Study),NsiI.TP777241,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,70684115,70684115,70674115,70694115,Flo(Current Study),Flo(Current Study),PstI.TP1022814,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,65668248,65668248,65658248,65678248,Flo(Current Study),Flo(Current Study),PstI.TP1128716,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,3573386,3573386,3563386,3583386,Flo(Current Study),Flo(Current Study),PstI.TP1168316,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,4213473,4213473,4203473,4223473,Flo(Current Study),Flo(Current Study),PstI.TP286131,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,12312514,12312514,12302514,12322514,Flo(Current Study),Flo(Current Study),PstI.TP302826,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,66513476,66513476,66503476,66523476,Flo(Current Study),Flo(Current Study),PstI.TP582861,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,3671264,3671264,3661264,3681264,Flo(Current Study),Flo(Current Study),PstI.TP638471,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,68129008,68129008,68119008,68139008,Flo(Current Study),Flo(Current Study),PstI.TP769101,Flowering,Flowering,Flo(Current Study),Red,Current Study
3,69354547,69354547,69344547,69364547,Flo(Current Study),Flo(Current Study),PstI.TP789647,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,58049068,58049068,58039068,58059068,Flo(Current Study),Flo(Current Study),NsiI.TP752426,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,135529,135529,125529,145529,Flo(Current Study),Flo(Current Study),PstI.TP1280524,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,2594879,2594879,2584879,2604879,Flo(Current Study),Flo(Current Study),PstI.TP20145,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,4364885,4364885,4354885,4374885,Flo(Current Study),Flo(Current Study),PstI.TP297382,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,7865494,7865494,7855494,7875494,Flo(Current Study),Flo(Current Study),PstI.TP324616,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,4364673,4364673,4354673,4374673,Flo(Current Study),Flo(Current Study),PstI.TP570804,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,4574449,4574449,4564449,4584449,Flo(Current Study),Flo(Current Study),PstI.TP688010,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,55665489,55665489,55655489,55675489,Flo(Current Study),Flo(Current Study),PstI.TP707030,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,59384691,59384691,59374691,59394691,Flo(Current Study),Flo(Current Study),PstI.TP8376,Flowering,Flowering,Flo(Current Study),Red,Current Study
4,829116,829116,819116,839116,Flo(Current Study),Flo(Current Study),PstI.TP922777,Flowering,Flowering,Flo(Current Study),Red,Current Study
5,55180573,55180573,55170573,55190573,Flo(Current Study),Flo(Current Study),NsiI.TP245163,Flowering,Flowering,Flo(Current Study),Red,Current Study
5,2897010,2897010,2887010,2907010,Flo(Current Study),Flo(Current Study),NsiI.TP561542,Flowering,Flowering,Flo(Current Study),Red,Current Study
5,64737000,64737000,64727000,64747000,Flo(Current Study),Flo(Current Study),PstI.TP861953,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,47625849,47625849,47615849,47635849,Flo(Current Study),Flo(Current Study),NsiI.TP274765,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,49505312,49505312,49495312,49515312,Flo(Current Study),Flo(Current Study),NsiI.TP57283,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,50333660,50333660,50323660,50343660,Flo(Current Study),Flo(Current Study),NsiI.TP592655,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,56093448,56093448,56083448,56103448,Flo(Current Study),Flo(Current Study),NsiI.TP615883,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,49820945,49820945,49810945,49830945,Flo(Current Study),Flo(Current Study),NsiI.TP823356,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,54377110,54377110,54367110,54387110,Flo(Current Study),Flo(Current Study),PstI.TP1080029,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,33557723,33557723,33547723,33567723,Flo(Current Study),Flo(Current Study),PstI.TP1163120,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,47799081,47799081,47789081,47809081,Flo(Current Study),Flo(Current Study),PstI.TP41761,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,58115358,58115358,58105358,58125358,Flo(Current Study),Flo(Current Study),PstI.TP488800,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,57442567,57442567,57432567,57452567,Flo(Current Study),Flo(Current Study),PstI.TP788586,Flowering,Flowering,Flo(Current Study),Red,Current Study
6,47209307,47209307,47199307,47219307,Flo(Current Study),Flo(Current Study),PstI.TP981594,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,2882399,2882399,2872399,2892399,Flo(Current Study),Flo(Current Study),NsiI.TP476441,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,63993635,63993635,63983635,64003635,Flo(Current Study),Flo(Current Study),PstI.TP234444,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,5291285,5291285,5281285,5301285,Flo(Current Study),Flo(Current Study),PstI.TP297547,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,5301778,5301778,5291778,5311778,Flo(Current Study),Flo(Current Study),PstI.TP370736,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,62007705,62007705,61997705,62017705,Flo(Current Study),Flo(Current Study),PstI.TP77161,Flowering,Flowering,Flo(Current Study),Red,Current Study
7,65354956,65354956,65344956,65364956,Flo(Current Study),Flo(Current Study),PstI.TP817327,Flowering,Flowering,Flo(Current Study),Red,Current Study
8,2563502,2563502,2553502,2573502,Flo(Current Study),Flo(Current Study),NsiI.TP810192,Flowering,Flowering,Flo(Current Study),Red,Current Study
8,52654110,52654110,52644110,52664110,Flo(Current Study),Flo(Current Study),PstI.TP113313,Flowering,Flowering,Flo(Current Study),Red,Current Study
8,57118094,57118094,57108094,57128094,Flo(Current Study),Flo(Current Study),PstI.TP166135,Flowering,Flowering,Flo(Current Study),Red,Current Study
9,8117840,8117840,8107840,8127840,Flo(Current Study),Flo(Current Study),PstI.TP1221436,Flowering,Flowering,Flo(Current Study),Red,Current Study
9,149728,149728,139728,159728,Flo(Current Study),Flo(Current Study),PstI.TP626274,Flowering,Flowering,Flo(Current Study),Red,Current Study
9,2357362,2357362,2347362,2367362,Flo(Current Study),Flo(Current Study),PstI.TP654004,Flowering,Flowering,Flo(Current Study),Red,Current Study
10,60886778,60886778,60876778,60896778,Flo(Current Study),Flo(Current Study),PstI.TP85647,Flowering,Flowering,Flo(Current Study),Red,Current Study
1,74820300,74820300,74810300,74830300,SDW(Current Study),SDW(Current Study),GFSSContig15931_175,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,75748041,75748041,75738041,75758041,SDW(Current Study),SDW(Current Study),NsiI.TP506284,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,23057306,23057306,23047306,23067306,SDW(Current Study),SDW(Current Study),PstI.TP1040925,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,18793961,18793961,18783961,18803961,SDW(Current Study),SDW(Current Study),PstI.TP166501,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,73972161,73972161,73962161,73982161,SDW(Current Study),SDW(Current Study),PstI.TP832974,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,61335361,61335361,61325361,61345361,SDW(Current Study),SDW(Current Study),PstI.TP577552,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,67010862,67010862,67000862,67020862,SDW(Current Study),SDW(Current Study),PstI.TP650798,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,58286678,58286678,58276678,58296678,SDW(Current Study),SDW(Current Study),PstI.TP993272,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
2,70172526,70172526,70162526,70182526,SDW(Current Study),SDW(Current Study),PstI.TP995173,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,10802480,10802480,10792480,10812480,SDW(Current Study),SDW(Current Study),GFSSContig19553_1853,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,69000501,69000501,68990501,69010501,SDW(Current Study),SDW(Current Study),NsiI.TP128678,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,65443424,65443424,65433424,65453424,SDW(Current Study),SDW(Current Study),PstI.TP1184037,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,19276647,19276647,19266647,19286647,SDW(Current Study),SDW(Current Study),PstI.TP424396,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,3702504,3702504,3692504,3712504,SDW(Current Study),SDW(Current Study),PstI.TP676875,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,60121147,60121147,60111147,60131147,SDW(Current Study),SDW(Current Study),PstI.TP701332,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,55061314,55061314,55051314,55071314,SDW(Current Study),SDW(Current Study),PstI.TP773172,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,69354547,69354547,69344547,69364547,SDW(Current Study),SDW(Current Study),PstI.TP789647,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,58432596,58432596,58422596,58442596,SDW(Current Study),SDW(Current Study),PstI.TP797083,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,64754613,64754613,64744613,64764613,SDW(Current Study),SDW(Current Study),PstI.TP942675,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
3,63530528,63530528,63520528,63540528,SDW(Current Study),SDW(Current Study),PstI.TP965825,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,54844080,54844080,54834080,54854080,SDW(Current Study),SDW(Current Study),PstI.TP1040729,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,64452246,64452246,64442246,64462246,SDW(Current Study),SDW(Current Study),PstI.TP6534,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
4,3859798,3859798,3849798,3869798,SDW(Current Study),SDW(Current Study),PstI.TP840657,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,16450180,16450180,16440180,16460180,SDW(Current Study),SDW(Current Study),NsiI.TP796495,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,70851257,70851257,70841257,70861257,SDW(Current Study),SDW(Current Study),PstI.TP742466,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
5,51809124,51809124,51799124,51819124,SDW(Current Study),SDW(Current Study),PstI.TP977809,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,57836261,57836261,57826261,57846261,SDW(Current Study),SDW(Current Study),NsiI.TP273928,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,56319647,56319647,56309647,56329647,SDW(Current Study),SDW(Current Study),PstI.TP1164091,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,60825902,60825902,60815902,60835902,SDW(Current Study),SDW(Current Study),PstI.TP1193013,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,3914949,3914949,3904949,3924949,SDW(Current Study),SDW(Current Study),PstI.TP434866,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,51146867,51146867,51136867,51156867,SDW(Current Study),SDW(Current Study),PstI.TP55941,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
6,45615805,45615805,45605805,45625805,SDW(Current Study),SDW(Current Study),PstI.TP745785,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
8,3139123,3139123,3129123,3149123,SDW(Current Study),SDW(Current Study),PstI.TP315072,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,8192109,8192109,8182109,8202109,SDW(Current Study),SDW(Current Study),NsiI.TP811997,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,50004653,50004653,49994653,50014653,SDW(Current Study),SDW(Current Study),PstI.TP1155086,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,57790410,57790410,57780410,57800410,SDW(Current Study),SDW(Current Study),PstI.TP14229,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,7287080,7287080,7277080,7297080,SDW(Current Study),SDW(Current Study),PstI.TP609740,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
9,1942972,1942972,1932972,1952972,SDW(Current Study),SDW(Current Study),PstI.TP723544,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,52286358,52286358,52276358,52296358,SDW(Current Study),SDW(Current Study),NsiI.TP631452,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,58023898,58023898,58013898,58033898,SDW(Current Study),SDW(Current Study),NsiI.TP717578,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,54500517,54500517,54490517,54510517,SDW(Current Study),SDW(Current Study),PstI.TP117838,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
10,58959795,58959795,58949795,58969795,SDW(Current Study),SDW(Current Study),PstI.TP360715,Sample Dry weight ,SDW,SDW(Current Study),Red,Current Study
1,74820300,74820300,74810300,74830300,Yld(Current Study),Yld(Current Study),GFSSContig15931_175,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,3020815,3020815,3010815,3030815,Yld(Current Study),Yld(Current Study),NsiI.TP307255,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,75748041,75748041,75738041,75758041,Yld(Current Study),Yld(Current Study),NsiI.TP506284,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,76291569,76291569,76281569,76301569,Yld(Current Study),Yld(Current Study),NsiI.TP511244,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,23556111,23556111,23546111,23566111,Yld(Current Study),Yld(Current Study),PstI.TP420365,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,60097068,60097068,60087068,60107068,Yld(Current Study),Yld(Current Study),PstI.TP457393,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
1,11187262,11187262,11177262,11197262,Yld(Current Study),Yld(Current Study),PstI.TP869093,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,13518060,13518060,13508060,13528060,Yld(Current Study),Yld(Current Study),PstI.TP1200270,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,61335361,61335361,61325361,61345361,Yld(Current Study),Yld(Current Study),PstI.TP577552,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
2,58286678,58286678,58276678,58296678,Yld(Current Study),Yld(Current Study),PstI.TP993272,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,10802480,10802480,10792480,10812480,Yld(Current Study),Yld(Current Study),GFSSContig19553_1853,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,69000501,69000501,68990501,69010501,Yld(Current Study),Yld(Current Study),NsiI.TP128678,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,63530717,63530717,63520717,63540717,Yld(Current Study),Yld(Current Study),NsiI.TP447144,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,2656013,2656013,2646013,2666013,Yld(Current Study),Yld(Current Study),PstI.TP65271,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,50687892,50687892,50677892,50697892,Yld(Current Study),Yld(Current Study),PstI.TP704244,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,66083753,66083753,66073753,66093753,Yld(Current Study),Yld(Current Study),PstI.TP745674,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,55061314,55061314,55051314,55071314,Yld(Current Study),Yld(Current Study),PstI.TP773172,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,69354547,69354547,69344547,69364547,Yld(Current Study),Yld(Current Study),PstI.TP789647,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,64754613,64754613,64744613,64764613,Yld(Current Study),Yld(Current Study),PstI.TP942675,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
3,63530528,63530528,63520528,63540528,Yld(Current Study),Yld(Current Study),PstI.TP965825,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,51081160,51081160,51071160,51091160,Yld(Current Study),Yld(Current Study),NsiI.TP566474,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,14235179,14235179,14225179,14245179,Yld(Current Study),Yld(Current Study),NsiI.TP575629,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,59238758,59238758,59228758,59248758,Yld(Current Study),Yld(Current Study),NsiI.TP632086,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,12330408,12330408,12320408,12340408,Yld(Current Study),Yld(Current Study),NsiI.TP827851,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,54844080,54844080,54834080,54854080,Yld(Current Study),Yld(Current Study),PstI.TP1040729,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,59195320,59195320,59185320,59205320,Yld(Current Study),Yld(Current Study),PstI.TP647611,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,64452246,64452246,64442246,64462246,Yld(Current Study),Yld(Current Study),PstI.TP6534,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
4,3859798,3859798,3849798,3869798,Yld(Current Study),Yld(Current Study),PstI.TP840657,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,57836261,57836261,57826261,57846261,Yld(Current Study),Yld(Current Study),NsiI.TP273928,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,52754787,52754787,52744787,52764787,Yld(Current Study),Yld(Current Study),NsiI.TP514947,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,3182336,3182336,3172336,3192336,Yld(Current Study),Yld(Current Study),NsiI.TP762935,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,57974096,57974096,57964096,57984096,Yld(Current Study),Yld(Current Study),PstI.TP10996,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,3914949,3914949,3904949,3924949,Yld(Current Study),Yld(Current Study),PstI.TP434866,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,51146867,51146867,51136867,51156867,Yld(Current Study),Yld(Current Study),PstI.TP55941,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,45894338,45894338,45884338,45904338,Yld(Current Study),Yld(Current Study),PstI.TP710636,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
6,45615805,45615805,45605805,45625805,Yld(Current Study),Yld(Current Study),PstI.TP745785,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
7,5395966,5395966,5385966,5405966,Yld(Current Study),Yld(Current Study),GFSSContig18221_1150,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,16086302,16086302,16076302,16096302,Yld(Current Study),Yld(Current Study),NsiI.TP308953,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,3139123,3139123,3129123,3149123,Yld(Current Study),Yld(Current Study),PstI.TP315072,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
8,58262070,58262070,58252070,58272070,Yld(Current Study),Yld(Current Study),PstI.TP753385,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,2876948,2876948,2866948,2886948,Yld(Current Study),Yld(Current Study),NsiI.TP753852,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,57790410,57790410,57780410,57800410,Yld(Current Study),Yld(Current Study),PstI.TP14229,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
9,1942972,1942972,1932972,1952972,Yld(Current Study),Yld(Current Study),PstI.TP723544,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
10,52286358,52286358,52276358,52296358,Yld(Current Study),Yld(Current Study),NsiI.TP631452,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
10,6556740,6556740,6546740,6566740,Yld(Current Study),Yld(Current Study),PstI.TP738082,Fresh weight ,Yld,Yld(Current Study),Red,Current Study
