,SNP,ID,Chromosome,Position,Trait.name,PS,Ind.SNP,SUPER,FarmCPU,mrMLM,rrBLUP,GLM,MAF.1.x,PVE.1.y,Gene,chr,start,end,width,strand,dis_start.positon,dis_positon.end
126,NsiI.TP358081,CmN.29,6,42784766,CmN,CmN(PS_N(1)),CmN(C116+3293(1)),,,CmN(ISIS EM-BLASSO(1)),,,0.1422,2.193,Sobic.006G067500.1,Chr06,42781244,42785442,4199,-,-3522,-676
127,NsiI.TP358081,CmN.29,6,42784766,CmN,CmN(PS_N(1)),CmN(C116+3293(1)),,,CmN(ISIS EM-BLASSO(1)),,,0.1422,2.193,Sobic.006G067600.3,Chr06,42785485,42802516,17032,+,719,-17750
128,NsiI.TP358081,CmN.29,6,42784766,CmN,CmN(PS_N(1)),CmN(C116+3293(1)),,,CmN(ISIS EM-BLASSO(1)),,,0.1422,2.193,Sobic.006G067600.2,Chr06,42785726,42802516,16791,+,960,-17750
129,NsiI.TP359278,CmN.30,6,53064783,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),CmN(MLM+SUPER(1)),,,,,0.1132,10.39,Sobic.006G175500.3,Chr06,53062306,53080184,17879,-,-2477,-15401
130,NsiI.TP361622,CCirc_cm.3,1,69534233,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,CCirc_cm(FarmCPU(1)),,,,0.2193,1.77,Sobic.001G413100.1,Chr01,69531328,69535760,4433,-,-2905,-1527
131,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.4,Chr03,68107465,68115976,8512,-,-3750,-4761
132,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.7,Chr03,68107441,68115976,8536,-,-3774,-4761
133,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.9,Chr03,68107441,68115976,8536,-,-3774,-4761
134,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.3,Chr03,68107465,68115976,8512,-,-3750,-4761
135,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.1,Chr03,68107465,68115976,8512,-,-3750,-4761
136,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.6,Chr03,68107441,68115976,8536,-,-3774,-4761
137,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.2,Chr03,68107429,68115976,8548,-,-3786,-4761
138,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.8,Chr03,68107457,68115976,8520,-,-3758,-4761
139,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.5,Chr03,68107465,68114713,7249,-,-3750,-3498
140,NsiI.TP370880,CmN.31,3,68111215,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05394,11.51,Sobic.003G363600.10,Chr03,68107429,68115976,8548,-,-3786,-4761
143,NsiI.TP390222,CmN.32,4,58488770,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.09838,6.758,Sobic.004G237000.1,Chr04,58488864,58490438,1575,+,94,-1668
144,NsiI.TP390222,CmN.32,4,58488770,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.09838,6.758,Sobic.004G237000.1,Chr04,58488864,58490438,1575,+,94,-1668
145,NsiI.TP390222,CCirc_cm.4,4,58488770,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,CCirc_cm(FarmCPU(1)),,,,0.08921,13.85,Sobic.004G237000.1,Chr04,58488864,58490438,1575,+,94,-1668
146,NsiI.TP390222,CCirc_cm.4,4,58488770,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,CCirc_cm(FarmCPU(1)),,,,0.08921,13.85,Sobic.004G237000.1,Chr04,58488864,58490438,1575,+,94,-1668
148,NsiI.TP39740,Bcirc_cm.12,2,186613,Bcirc_cm,Bcirc_cm(PS_N(1)),Bcirc_cm(C116+3293(1)),,Bcirc_cm(FarmCPU(1)),,,,0.06897,0.2789,Sobic.002G001300.3,Chr02,184995,187169,2175,-,-1618,-556
150,NsiI.TP402511,CmN.33,4,58096507,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(MLM+SUPER(1)),,,,,0.1443,0.2021,Sobic.004G231700.1,Chr04,58095962,58097637,1676,+,-545,-1130
151,NsiI.TP404457,Bcirc_cm.13,1,76403176,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.2045,0.1099,Sobic.001G495000.2,Chr01,76403349,76412452,9104,-,173,-9276
152,NsiI.TP404457,Bcirc_cm.13,1,76403176,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.2045,0.1099,Sobic.001G494950.1,Chr01,76400530,76402484,1955,-,-2646,692
153,NsiI.TP404457,Bcirc_cm.13,1,76403176,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),Bcirc_cm(MLM+SUPER(1)),,,,,0.2045,0.1099,Sobic.001G495000.3,Chr01,76403349,76412452,9104,-,173,-9276
154,NsiI.TP409721,CmN.34,2,65096533,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.0915,0.04129,Sobic.002G266400.1,Chr02,65095981,65096349,369,-,-552,184
155,NsiI.TP409721,CmN.34,2,65096533,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.0915,0.04129,Sobic.002G266300.1,Chr02,65090573,65095550,4978,-,-5960,983
156,NsiI.TP409721,CmN.34,2,65096533,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.0915,0.04129,Sobic.002G266500.2,Chr02,65097219,65098349,1131,+,686,-1816
157,NsiI.TP415575,CmN.35,9,53923129,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.05339,8.295,Sobic.009G186300.1,Chr09,53920131,53923447,3317,-,-2998,-318
159,NsiI.TP41841,CmD_LI_mm.3,2,74627859,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(124+36088im(1)),,,CmD_LI_mm(FASTmrMLM(1)),,,0.0806,3.098,Sobic.002G393600.1,Chr02,74626329,74631459,5131,+,-1530,-3600
160,NsiI.TP42003,CmN.37,8,62544570,CmN,CmN(PS_N(2);PS_Y(1)),CmN(124+36088im(3)),,,CmN(FASTmrMLM(2)pKWmEB(1)),,,0.1169,10.32,Sobic.008G191800.1,Chr08,62544046,62545439,1394,-,-524,-869
165,NsiI.TP434679,CmN.39,3,11842346,CmN,CmN(PS_N(3)),CmN(C116+3293(1);C124+2560(2)),,CmN(FarmCPU(2)),CmN(pLARmEB(1)),,,0.1107,4.918,Sobic.003G128575.1,Chr03,11840730,11841718,989,-,-1616,628
166,NsiI.TP438910,CmD_BI_mm.5,4,67451505,CmD_BI_mm,CmD_BI_mm(PS_N(1);PS_Y(1)),CmD_BI_mm(124+36088im(2)),,,CmD_BI_mm(FASTmrMLM(1)mrMLM(1)),,,0.1885,23.5,Sobic.004G344200.2,Chr04,67442362,67451659,9298,+,-9143,-154
167,NsiI.TP438910,CmD_BI_mm.5,4,67451505,CmD_BI_mm,CmD_BI_mm(PS_N(1);PS_Y(1)),CmD_BI_mm(124+36088im(2)),,,CmD_BI_mm(FASTmrMLM(1)mrMLM(1)),,,0.1885,23.5,Sobic.004G344200.3,Chr04,67442362,67451589,9228,+,-9143,-84
168,NsiI.TP438910,CmD_BI_mm.5,4,67451505,CmD_BI_mm,CmD_BI_mm(PS_N(1);PS_Y(1)),CmD_BI_mm(124+36088im(2)),,,CmD_BI_mm(FASTmrMLM(1)mrMLM(1)),,,0.1885,23.5,Sobic.004G344200.1,Chr04,67442362,67451137,8776,+,-9143,368
170,NsiI.TP441693,Bcirc_cm.14,3,2660294,Bcirc_cm,Bcirc_cm(PS_Y(1)),Bcirc_cm(124+36088im(1)),,,Bcirc_cm(ISIS EM-BLASSO(1)),,,0.0927,0.8278,Sobic.003G029900.1,Chr03,2655907,2661093,5187,+,-4387,-799
174,NsiI.TP445017,Cml_cm.13,9,55901846,Cml_cm,Cml_cm(PS_N(1);PS_Y(2)),Cml_cm(C116+3293(2);C124+2560(1)),,Cml_cm(FarmCPU(1)),Cml_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)),,,0.4871,7.028,Sobic.009G213500.2,Chr09,55898970,55902453,3484,-,-2876,-607
175,NsiI.TP445017,Cml_cm.13,9,55901846,Cml_cm,Cml_cm(PS_N(1);PS_Y(2)),Cml_cm(C116+3293(2);C124+2560(1)),,Cml_cm(FarmCPU(1)),Cml_cm(FASTmrMLM(1)ISIS EM-BLASSO(1)),,,0.4871,7.028,Sobic.009G213500.1,Chr09,55898970,55902453,3484,-,-2876,-607
177,NsiI.TP447144,Yld_kg.10,3,63530717,Yld_kg,Yld_kg(PS_N(1)),Yld_kg(C106+4202(1)),,,Yld_kg(ISIS EM-BLASSO(1)),,,0.0849,0,Sobic.003G305500.1,Chr03,63529430,63531284,1855,-,-1287,-567
178,NsiI.TP447144,Yld_kg.10,3,63530717,Yld_kg,Yld_kg(PS_N(1)),Yld_kg(C106+4202(1)),,,Yld_kg(ISIS EM-BLASSO(1)),,,0.0849,0,Sobic.003G305500.1,Chr03,63529430,63531284,1855,-,-1287,-567
179,NsiI.TP447144,Cml_cm.14,3,63530717,Cml_cm,Cml_cm(PS_N(6)),Cml_cm(124+36088im(2);C106+4202(4)),,Cml_cm(FarmCPU(1)),Cml_cm(FASTmrMLM(2)mrMLM(1)pKWmEB(2)),,,0.0865,20.25,Sobic.003G305500.1,Chr03,63529430,63531284,1855,-,-1287,-567
180,NsiI.TP447144,Cml_cm.14,3,63530717,Cml_cm,Cml_cm(PS_N(6)),Cml_cm(124+36088im(2);C106+4202(4)),,Cml_cm(FarmCPU(1)),Cml_cm(FASTmrMLM(2)mrMLM(1)pKWmEB(2)),,,0.0865,20.25,Sobic.003G305500.1,Chr03,63529430,63531284,1855,-,-1287,-567
183,NsiI.TP459060,CmN.45,10,497104,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.1031,6.791,Sobic.010G006100.2,Chr10,495563,496714,1152,-,-1541,390
184,NsiI.TP46196,CmDW_g.4,1,57778864,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,CmDW_g(FarmCPU(1)),,,,0.1229,0.184,Sobic.001G297600.1,Chr01,57777901,57781542,3642,-,-963,-2678
185,NsiI.TP46196,CmDW_g.4,1,57778864,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,CmDW_g(FarmCPU(1)),,,,0.1229,0.184,Sobic.001G297600.2,Chr01,57777901,57781542,3642,-,-963,-2678
186,NsiI.TP465791,CmN.46,1,74820948,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1307,8.483,Sobic.001G476000.1,Chr01,74820847,74822682,1836,+,-101,-1734
187,NsiI.TP465791,CmN.46,1,74820948,CmN,CmN(PS_Y(3)),CmN(124+36088im(3)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,CmN(GLM(1)),0.1307,8.483,Sobic.001G475900.1,Chr01,74814983,74820643,5661,+,-5965,305
189,NsiI.TP471156,CmD_LI_mm.4,6,43353284,CmD_LI_mm,CmD_LI_mm(PS_Y(1)),CmD_LI_mm(124+36088im(1)),,,CmD_LI_mm(mrMLM(1)),,,0.041,15.91,Sobic.006G071096.1,Chr06,43353433,43354267,835,+,149,-983
190,NsiI.TP471487,CCirc_cm.5,10,52898413,CCirc_cm,CCirc_cm(PS_N(1)),CCirc_cm(124+36088im(1)),,CCirc_cm(FarmCPU(1)),,,,0.187,0.6401,Sobic.010G188500.1,Chr10,52896453,52900041,3589,+,-1960,-1628
192,NsiI.TP482264,Bcirc_cm.16,1,66520178,Bcirc_cm,Bcirc_cm(PS_N(1)),Bcirc_cm(C124+2560(1)),,,Bcirc_cm(FASTmrEMMA(1)),,,0.0524,1.30E-10,Sobic.001G376600.1,Chr01,66519811,66521335,1525,+,-367,-1157
197,NsiI.TP488601,Cml_cm.15,1,6409370,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C124+2560(1)),,,Cml_cm(pLARmEB(1)),,,0.3033,4.942,Sobic.001G082900.1,Chr01,6405202,6408722,3521,+,-4168,648
198,NsiI.TP488601,Cml_cm.15,1,6409370,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C124+2560(1)),,,Cml_cm(pLARmEB(1)),,,0.3033,4.942,Sobic.001G083000.1,Chr01,6408709,6412370,3662,-,-661,-3000
199,NsiI.TP488601,Cml_cm.15,1,6409370,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C124+2560(1)),,,Cml_cm(pLARmEB(1)),,,0.3033,4.942,Sobic.001G082900.1,Chr01,6405202,6408722,3521,+,-4168,648
200,NsiI.TP488601,Cml_cm.15,1,6409370,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(C124+2560(1)),,,Cml_cm(pLARmEB(1)),,,0.3033,4.942,Sobic.001G083000.1,Chr01,6408709,6412370,3662,-,-661,-3000
201,NsiI.TP488601,CmDW_g.5,1,6409370,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C124+2560(1)),,,CmDW_g(pKWmEB(1)),,,0.2984,3.521,Sobic.001G082900.1,Chr01,6405202,6408722,3521,+,-4168,648
202,NsiI.TP488601,CmDW_g.5,1,6409370,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C124+2560(1)),,,CmDW_g(pKWmEB(1)),,,0.2984,3.521,Sobic.001G083000.1,Chr01,6408709,6412370,3662,-,-661,-3000
203,NsiI.TP488601,CmDW_g.5,1,6409370,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C124+2560(1)),,,CmDW_g(pKWmEB(1)),,,0.2984,3.521,Sobic.001G082900.1,Chr01,6405202,6408722,3521,+,-4168,648
204,NsiI.TP488601,CmDW_g.5,1,6409370,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(C124+2560(1)),,,CmDW_g(pKWmEB(1)),,,0.2984,3.521,Sobic.001G083000.1,Chr01,6408709,6412370,3662,-,-661,-3000
205,NsiI.TP488716,CmD_LI_mm.6,5,5554725,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(124+36088im(1)),,CmD_LI_mm(FarmCPU(1)),,,,0.2188,3.959,Sobic.005G054800.1,Chr05,5554693,5556369,1677,+,-32,-1644
207,NsiI.TP494603,CmN.49,2,61270017,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.2016,3.371,Sobic.002G221000.1,Chr02,61270216,61273127,2912,+,199,-3110
208,NsiI.TP494603,CmN.49,2,61270017,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(CMLM+SUPER(1)MLM+SUPER(1)),,,,,0.2016,3.371,Sobic.002G220900.1,Chr02,61262610,61269841,7232,+,-7407,176
214,NsiI.TP509742,CmN.51,9,47862370,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.2069,7.81,Sobic.009G125400.1,Chr09,47848523,47861791,13269,+,-13847,579
215,NsiI.TP509742,CmN.51,9,47862370,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),,,,,CmN(GLM(1)),0.2069,7.81,Sobic.009G125400.2,Chr09,47848523,47861791,13269,+,-13847,579
216,NsiI.TP51047,CmD_BI_mm.8,2,13453548,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(C124+2560(1)),,CmD_BI_mm(FarmCPU(1)),,,,0.06452,17.78,Sobic.002G110500.1,Chr02,13452892,13457488,4597,+,-656,-3940
219,NsiI.TP514947,Yld_kg.14,6,52754787,Yld_kg,Yld_kg(PS_N(1)),Yld_kg(124+36088im(1)),,Yld_kg(FarmCPU(1)),,,,0.4122,0.1259,Sobic.006G171050.1,Chr06,52753701,52755221,1521,-,-1086,-434
220,NsiI.TP514947,Yld_kg.14,6,52754787,Yld_kg,Yld_kg(PS_N(1)),Yld_kg(124+36088im(1)),,Yld_kg(FarmCPU(1)),,,,0.4122,0.1259,Sobic.006G171050.2,Chr06,52753701,52755221,1521,-,-1086,-434
221,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.6,Chr04,68020858,68025379,4522,+,-1738,-2783
222,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.4,Chr04,68019739,68025356,5618,+,-2857,-2760
223,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.5,Chr04,68019739,68025356,5618,+,-2857,-2760
224,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.1,Chr04,68019739,68025304,5566,+,-2857,-2708
225,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.3,Chr04,68019739,68025344,5606,+,-2857,-2748
226,NsiI.TP515167,CmN.53,4,68022596,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2923,0.01055,Sobic.004G351600.2,Chr04,68019739,68025304,5566,+,-2857,-2708
227,NsiI.TP520698,Cml_cm.17,1,3113038,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,Cml_cm(FarmCPU(1)),,,,0.4451,0.05498,Sobic.001G041800.1,Chr01,3112405,3122688,10284,-,-633,-9650
228,NsiI.TP520698,Cml_cm.17,1,3113038,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,Cml_cm(FarmCPU(1)),,,,0.4451,0.05498,Sobic.001G041700.3,Chr01,3100225,3112212,11988,-,-12813,826
229,NsiI.TP520698,Cml_cm.17,1,3113038,Cml_cm,Cml_cm(PS_N(1)),Cml_cm(124+36088im(1)),,Cml_cm(FarmCPU(1)),,,,0.4451,0.05498,Sobic.001G041700.4,Chr01,3099655,3112212,12558,-,-13383,826
230,NsiI.TP525011,CmN.54,10,450727,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2415,0.1802,Sobic.010G005500.1,Chr10,451673,455105,3433,-,946,-4378
231,NsiI.TP525011,CmN.54,10,450727,CmN,CmN(PS_Y(1)),CmN(124+36088im(1)),CmN(CMLM+SUPER(1)),,,,,0.2415,0.1802,Sobic.010G005401.1,Chr10,448862,451672,2811,+,-1865,-945
237,NsiI.TP571832,CmDW_g.7,2,63804104,CmDW_g,CmDW_g(PS_Y(1)),CmDW_g(124+36088im(1)),,,CmDW_g(mrMLM(1)),,,0.2418,10.27,Sobic.002G250900.1,Chr02,63803062,63803858,797,+,-1042,246
238,NsiI.TP575555,CmN.56,2,2228424,CmN,CmN(PS_Y(2)),CmN(124+36088im(2)),CmN(MLM+SUPER(1)),,,,CmN(GLM(1)),0.06237,7.769,Sobic.002G023900.1,Chr02,2228532,2234882,6351,+,108,-6458
239,NsiI.TP575618,CmN.57,7,3778581,CmN,CmN(PS_Y(1)),CmN(C106+4202(1)),CmN(MLM+SUPER(1)),,,,,0.06604,0.255,Sobic.007G039100.1,Chr07,3776104,3779183,3080,+,-2477,-602
240,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
241,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
242,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
243,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
244,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
245,NsiI.TP575629,CmDW_g.8,4,14235179,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(FASTmrMLM(1)),,,0.0927,0.9351,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
246,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
247,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
248,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
249,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
250,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
251,NsiI.TP575629,CmD_BI_mm.9,4,14235179,CmD_BI_mm,CmD_BI_mm(PS_N(1)),CmD_BI_mm(124+36088im(1)),,,CmD_BI_mm(FASTmrMLM(1)),,,0.0927,0.0037,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
252,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
253,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
254,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
255,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
256,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124700.1,Chr04,14231927,14235182,3256,+,-3252,-3
257,NsiI.TP575629,Yld_kg.16,4,14235179,Yld_kg,Yld_kg(PS_Y(2)),Yld_kg(124+36088im(2)),,,Yld_kg(FASTmrMLM(1)pKWmEB(1)),,,0.0927,2.833,Sobic.004G124800.1,Chr04,14235238,14239251,4014,-,59,-4072
258,NsiI.TP576208,CmD_LI_mm.8,1,19994793,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(124+36088im(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.1411,7.015,Sobic.001G216300.1,Chr01,19995777,20001079,5303,+,984,-6286
259,NsiI.TP576208,CmD_LI_mm.8,1,19994793,CmD_LI_mm,CmD_LI_mm(PS_N(1)),CmD_LI_mm(124+36088im(1)),,,CmD_LI_mm(ISIS EM-BLASSO(1)),,,0.1411,7.015,Sobic.001G216300.1,Chr01,19995777,20001079,5303,+,984,-6286
260,NsiI.TP576208,CmDW_g.9,1,19994793,CmDW_g,CmDW_g(PS_N(1)),CmDW_g(124+36088im(1)),,,CmDW_g(ISIS EM-BLASSO(1)),,,0.1411,7.394,Sobic.001G216300.1,Chr01,19995777,20001079,5303,+,984,-6286
