"","X","SNP","Gene","Chromosome","Position","Grand.Total","PS","Ind.SNP","Heading_1","Heading_50","Flowering_1","Flowering_50","PCA","SUPER","FarmCPU","mrMLM.1","mrMLM.2","MAF","PVE","Gene.num","chr","start","end","width","strand","dis_start.positon","dis_positon.end","X.pacId","locusName","transcriptName","peptideName","Pfam","Panther","KOG","ec","KO","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.symbol","rice.defline"
"58",80,"NsiI.TP10339","Sobic.004G302400",4,64117829,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.3533,0.01946,3,"Chr04",64103336,64112306,8971,"+",-14493,5523,37933106,"Sobic.004G302400","Sobic.004G302400.3","Sobic.004G302400.3.p","PF02365","PTHR31989,PTHR31989:SF47","","","","GO:0006355,GO:0003677","AT1G12260.1","ANAC007,EMB2749,NAC007,VND4","NAC 007","LOC_Os02g42970.1",NA,"NAC domain containing protein, putative, expressed"
"60",84,"NsiI.TP10339","Sobic.004G302600",4,64117829,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.3533,0.01946,1,"Chr04",64113858,64125536,11679,"+",-3971,-7707,37929914,"Sobic.004G302600","Sobic.004G302600.1","Sobic.004G302600.1.p","PF00134","PTHR10026,PTHR10026:SF77","KOG0834","","K15188","GO:0019901,GO:0006355,GO:0000079","AT5G45190.1","","Cyclin family protein","LOC_Os02g24190.1",NA,"cyclin-T1-2, putative, expressed"
"61",85,"NsiI.TP10339","Sobic.004G302500",4,64117829,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.3533,0.01946,1,"Chr04",64107892,64115724,7833,"-",-9937,2105,37933240,"Sobic.004G302500","Sobic.004G302500.1","Sobic.004G302500.1.p","PF13599","PTHR14136,PTHR14136:SF3","","","","","AT1G12250.2","","Pentapeptide repeat-containing protein","LOC_Os02g42960.1",NA,"thylakoid lumenal protein, putative, expressed"
"62",86,"NsiI.TP104065","Sobic.001G155400",1,12578208,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.4347,0.2494,1,"Chr01",12586392,12592117,5726,"+",8184,-13909,37942803,"Sobic.001G155400","Sobic.001G155400.1","Sobic.001G155400.1.p","PF01008","PTHR10233,PTHR10233:SF19","","","K03680","GO:0044237","AT5G38640.1","","NagB/RpiA/CoA transferase-like superfamily protein","LOC_Os03g44310.1",NA,"initiation factor 2 subunit family domain containing protein, expressed"
"63",89,"NsiI.TP108822","Sobic.006G028300",6,5886763,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.1168,1.239,1,"Chr06",5876021,5878488,2468,"+",-10742,8275,37947683,"Sobic.006G028300","Sobic.006G028300.1","Sobic.006G028300.1.p","PF14226,PF03171","PTHR10209,PTHR10209:SF123","KOG0143","","","GO:0055114,GO:0016491","AT1G06620.1","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os04g10350.1",NA,"1-aminocyclopropane-1-carboxylate oxidase homolog 2, putative, expressed"
"64",90,"NsiI.TP108822","Sobic.006G028400",6,5886763,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.1168,1.239,1,"Chr06",5890433,5898852,8420,"+",3670,-12089,37947347,"Sobic.006G028400","Sobic.006G028400.1","Sobic.006G028400.1.p","PF14226,PF03171","PTHR10209,PTHR10209:SF123","KOG0143","1.14.11.20","","GO:0055114,GO:0016491","AT1G06620.1","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os04g10350.1",NA,"1-aminocyclopropane-1-carboxylate oxidase homolog 2, putative, expressed"
"66",97,"NsiI.TP111392","Sobic.002G344000",2,71036593,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.2989,1.937,1,"Chr02",71031372,71036088,4717,"-",-5221,505,37953751,"Sobic.002G344000","Sobic.002G344000.1","Sobic.002G344000.1.p","PF13365","PTHR18868,PTHR18868:SF19","","","","","","","","LOC_Os03g01940.1",NA,"expressed protein"
"67",100,"NsiI.TP115800","Sobic.002G135800",2,20500579,2,"PS_Y(2)","F116+36088im(2)","HM_1(1)","","GFW_1(1)","","","MLM+SUPER(2)","","","",0.229,0.09467,1,"Chr02",20500061,20501405,1345,"+",-518,-826,37950393,"Sobic.002G135800","Sobic.002G135800.1","Sobic.002G135800.1.p","PF12695","PTHR33428,PTHR33428:SF2","","3.1.1.14","K08099","","AT5G43860.1","ATCLH2,CLH2","chlorophyllase 2","LOC_Os10g28370.1",NA,"chlorophyllase-2, chloroplast precursor, putative, expressed"
"68",102,"NsiI.TP11763","Sobic.002G175000",2,55368372,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","MLM+SUPER(1)","","","",0.4454,0.002045,1,"Chr02",55373580,55376096,2517,"+",5208,-7724,37953173,"Sobic.002G175000","Sobic.002G175000.1","Sobic.002G175000.1.p","PF00071","PTHR24073,PTHR24073:SF515","","","K07976","GO:0007264,GO:0005525","AT5G54840.1","ATSGP1,SGP1","Ras-related small GTP-binding family protein","LOC_Os07g33850.2",NA,"ras-related protein, putative, expressed"
"70",104,"NsiI.TP117758","Sobic.001G372800",1,66087512,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.0172,1.92e-06,1,"Chr01",66079510,66083684,4175,"+",-8002,3828,37940909,"Sobic.001G372800","Sobic.001G372800.1","Sobic.001G372800.1.p","PF01798,PF08156","PTHR10894","","","K14565","","AT3G05060.1","","NOP56-like pre RNA processing ribonucleoprotein","LOC_Os03g22730.1",NA,"nucleolar protein NOP5-1, putative, expressed"
"71",106,"NsiI.TP117758","Sobic.001G372900",1,66087512,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.0172,1.92e-06,2,"Chr01",66086712,66089491,2780,"+",-800,-1979,37940403,"Sobic.001G372900","Sobic.001G372900.2","Sobic.001G372900.2.p","PF00069","PTHR24056,PTHR24056:SF207","KOG0663","2.7.11.22,2.7.11.23","K08819","GO:0006468,GO:0005524,GO:0004672","AT1G54610.2","","Protein kinase superfamily protein","LOC_Os07g47180.2",NA,"transposon protein, putative, unclassified, expressed"
"72",109,"NsiI.TP117758","Sobic.001G373000",1,66087512,1,"PS_N(1)","F116+3098(1)","","","FM_1(1)","","","","","","pLARmEB(1)",0.0172,1.92e-06,1,"Chr01",66094494,66102933,8440,"+",6982,-15421,37943420,"Sobic.001G373000","Sobic.001G373000.1","Sobic.001G373000.1.p","PF04097","PTHR11225","","","K14309","GO:0006810,GO:0005643","AT2G41620.1","","Nucleoporin interacting component (Nup93/Nic96-like) family protein","LOC_Os03g22690.1",NA,"nucleoporin interacting component, putative, expressed"
"73",111,"NsiI.TP119595","Sobic.001G327800",1,61467903,1,"PS_Y(1)","F116+36088im(1)","HM_1(1)","","","","","CMLM+SUPER(1)","","","",0.1524,9.451,1,"Chr01",61445441,61462274,16834,"+",-22462,5629,37941470,"Sobic.001G327800","Sobic.001G327800.1","Sobic.001G327800.1.p","PF00924","PTHR30566,PTHR30566:SF13","","","K16052","GO:0055085,GO:0016020","AT5G10490.1","MSL2","MSCS-like 2","LOC_Os02g45690.1",NA,"uncharacterized mscS family protein, putative, expressed"
"74",115,"NsiI.TP120901","Sobic.004G341200",4,67265395,12,"PS_Y(12)","F116+36088im(12)","GHW_1(2);HM_1(1)","","GFW_1(1)","FD_50(1);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(3)MLM+SUPER(9)","","","",0.2054,1.901,1,"Chr04",67255632,67262643,7012,"+",-9763,2752,37933123,"Sobic.004G341200","Sobic.004G341200.1","Sobic.004G341200.1.p","PF00070,PF02852","PTHR22912,PTHR22912:SF106","","1.8.1.7","K00383","GO:0055114,GO:0016491,GO:0045454","AT3G24170.2","ATGR1,GR1","glutathione-disulfide reductase","LOC_Os02g56850.1",NA,"glutathione reductase, putative, expressed"
"75",117,"NsiI.TP120901","Sobic.004G341300",4,67265395,12,"PS_Y(12)","F116+36088im(12)","GHW_1(2);HM_1(1)","","GFW_1(1)","FD_50(1);FW_50(1);GFW_50(2);FM_50(2)","fprinW(1);fprind(1)","CMLM+SUPER(3)MLM+SUPER(9)","","","",0.2054,1.901,2,"Chr04",67266760,67272191,5432,"-",1365,-6796,37933298,"Sobic.004G341300","Sobic.004G341300.2","Sobic.004G341300.2.p","PF08541,PF08392","PTHR31561,PTHR31561:SF7","","2.3.1.199","K15397","GO:0016747,GO:0008610,GO:0016020,GO:0006633","AT2G28630.1","KCS12","3-ketoacyl-CoA synthase 12","LOC_Os02g56860.1",NA,"3-ketoacyl-CoA synthase, putative, expressed"
"78",121,"NsiI.TP123778","Sobic.001G317400",1,60586278,24,"PS_Y(24)","F116+36088im(24)","HW_1(1);GHW_1(2);HM_1(2)","GHW_50(1)","FW_1(1);GFW_1(2);FM_1(2)","FD_50(2);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(2);fprinGW(2)","CMLM+SUPER(12)MLM+SUPER(12)","","","",0.4698,2.845,1,"Chr01",60576771,60577887,1117,"+",-9507,8391,37939241,"Sobic.001G317400","Sobic.001G317400.1","Sobic.001G317400.1.p","PF13410,PF13417","PTHR11260,PTHR11260:SF200","KOG0406","2.5.1.18","K00799","GO:0005515","AT1G59670.1","ATGSTU15,GSTU15","glutathione S-transferase TAU 15","LOC_Os10g38700.1",NA,"glutathione S-transferase, putative, expressed"
"80",123,"NsiI.TP123778","Sobic.001G317600",1,60586278,24,"PS_Y(24)","F116+36088im(24)","HW_1(1);GHW_1(2);HM_1(2)","GHW_50(1)","FW_1(1);GFW_1(2);FM_1(2)","FD_50(2);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(2);fprinGW(2)","CMLM+SUPER(12)MLM+SUPER(12)","","","",0.4698,2.845,1,"Chr01",60581424,60582916,1493,"-",-4854,3362,37937369,"Sobic.001G317600","Sobic.001G317600.1","Sobic.001G317600.1.p","PF00043,PF13417","PTHR11260,PTHR11260:SF232","KOG0406","2.5.1.18","K00799","GO:0005515","AT1G10360.1","ATGSTU18,GST29,GSTU18","glutathione S-transferase TAU 18","LOC_Os10g38160.1",NA,"glutathione S-transferase, putative, expressed"
"81",124,"NsiI.TP123778","Sobic.001G317700",1,60586278,24,"PS_Y(24)","F116+36088im(24)","HW_1(1);GHW_1(2);HM_1(2)","GHW_50(1)","FW_1(1);GFW_1(2);FM_1(2)","FD_50(2);FW_50(2);GFW_50(2);FM_50(1)","fprinW(2);fprind(2);fprinGW(2)","CMLM+SUPER(12)MLM+SUPER(12)","","","",0.4698,2.845,1,"Chr01",60585270,60586660,1391,"-",-1008,-382,37943557,"Sobic.001G317700","Sobic.001G317700.1","Sobic.001G317700.1.p","PF13410,PF13417","PTHR11260,PTHR11260:SF243","KOG0406","2.5.1.18","K00799","GO:0005515","AT1G10370.1","ATGSTU17,ERD9,GST30,GST30B","Glutathione S-transferase family protein","LOC_Os10g38660.1",NA,"glutathione S-transferase, putative, expressed"
"82",125,"NsiI.TP123780","Sobic.003G223600",3,55955099,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.25,2.78e-05,1,"Chr03",55948052,55949562,1511,"+",-7047,5537,37912730,"Sobic.003G223600","Sobic.003G223600.1","Sobic.003G223600.1.p","PF00201","PTHR11926,PTHR11926:SF255","KOG1192","","K08237","GO:0016758,GO:0008152","AT4G01070.1","GT72B1,UGT72B1","UDP-Glycosyltransferase superfamily protein","LOC_Os01g43280.1",NA,"hydroquinone glucosyltransferase, putative, expressed"
"83",126,"NsiI.TP123780","Sobic.003G223700",3,55955099,1,"PS_N(1)","F116+36088im(1)","","","","","fprinM(1)","","","FASTmrMLM(1)","",0.25,2.78e-05,1,"Chr03",55954881,55956885,2005,"-",-218,-1786,37918651,"Sobic.003G223700","Sobic.003G223700.1","Sobic.003G223700.1.p","","PTHR11926,PTHR11926:SF255","","2.4.1.218","K08237","GO:0016758,GO:0008152","AT1G01420.1","UGT72B3","UDP-glucosyl transferase 72B3","LOC_Os01g43280.1",NA,"hydroquinone glucosyltransferase, putative, expressed"
"89",132,"NsiI.TP125422","Sobic.007G098600",7,20096050,2,"PS_Y(2)","F116+36088im(2)","","","","FD_50(1)","fprind(1)","MLM+SUPER(2)","","","",0.06268,7.038,1,"Chr07",20096865,20098414,1550,"+",815,-2364,37934932,"Sobic.007G098600","Sobic.007G098600.1","Sobic.007G098600.1.p","PF00141","PTHR31388,PTHR31388:SF44","","1.11.1.7","K00430","GO:0055114,GO:0020037,GO:0006979,GO:0004601","AT4G16270.1","","Peroxidase superfamily protein","LOC_Os08g20730.1",NA,"peroxidase precursor, putative, expressed"
"90",133,"NsiI.TP127048","Sobic.009G048100",9,4573547,15,"PS_Y(15)","F116+36088im(15)","HW_1(1);GHW_1(2);HM_1(1)","","FD_1(1);FW_1(1);GFW_1(2)","FD_50(1);FW_50(1);GFW_50(2);FM_50(1)","fprinW(1);fprind(1)","CMLM+SUPER(3)MLM+SUPER(12)","","","",0.1758,0.2148,1,"Chr09",4573514,4577669,4156,"-",-33,-4122,37920301,"Sobic.009G048100","Sobic.009G048100.1","Sobic.009G048100.1.p","PF01764","PTHR21493,PTHR21493:SF136","","3.1.1.3","","GO:0006629","AT5G67050.1","","alpha/beta-Hydrolases superfamily protein","LOC_Os05g06140.1",NA,"lipase, putative, expressed"
"91",134,"NsiI.TP127103","Sobic.003G221500",3,55736173,14,"PS_Y(14)","F116+36088im(14)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(6)MLM+SUPER(8)","","","",0.1814,0.09253,1,"Chr03",55720572,55729326,8755,"+",-15601,6847,37918279,"Sobic.003G221500","Sobic.003G221500.1","Sobic.003G221500.1.p","","PTHR16684","","","","GO:0000776,GO:0019237,GO:0051382","AT1G15660.1","CENP-C","centromere protein C","LOC_Os01g43050.1",NA,"CENP-C1, putative, expressed"
"92",135,"NsiI.TP127103","Sobic.003G221700",3,55736173,14,"PS_Y(14)","F116+36088im(14)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(6)MLM+SUPER(8)","","","",0.1814,0.09253,1,"Chr03",55735509,55738837,3329,"+",-664,-2664,37917791,"Sobic.003G221700","Sobic.003G221700.1","Sobic.003G221700.1.p","PF01789","PTHR31407,PTHR31407:SF7","","1.10.3.9","","GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509","AT5G11450.1","","Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein","LOC_Os01g43070.1",NA,"psbP-related thylakoid lumenal protein 4, chloroplast precursor, putative, expressed"
"93",138,"NsiI.TP127103","Sobic.003G221600",3,55736173,14,"PS_Y(14)","F116+36088im(14)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(6)MLM+SUPER(8)","","","",0.1814,0.09253,1,"Chr03",55730832,55734253,3422,"-",-5341,1920,37916646,"Sobic.003G221600","Sobic.003G221600.1","Sobic.003G221600.1.p","PF15370","PTHR28674","","","","","AT1G71430.1","","","LOC_Os01g43060.1",NA,"expressed protein"
"95",140,"NsiI.TP127103","Sobic.003G221800",3,55736173,14,"PS_Y(14)","F116+36088im(14)","GHW_1(2);HM_1(1)","","GFW_1(2)","FD_50(1);FW_50(2);GFW_50(2)","fprinW(2);fprind(1);fprinGW(1)","CMLM+SUPER(6)MLM+SUPER(8)","","","",0.1814,0.09253,1,"Chr03",55744905,55749617,4713,"-",8732,-13444,37913220,"Sobic.003G221800","Sobic.003G221800.1","Sobic.003G221800.1.p","PF00248","PTHR11732,PTHR11732:SF253","KOG1575","1.1.1.317","","","AT1G60690.1","","NAD(P)-linked oxidoreductase superfamily protein","LOC_Os01g43090.1",NA,"oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"96",141,"NsiI.TP127922","Sobic.004G196300",4,54754163,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1785,4.846,1,"Chr04",54744260,54747982,3723,"+",-9903,6181,37933629,"Sobic.004G196300","Sobic.004G196300.1","Sobic.004G196300.1.p","PF00025","PTHR24073,PTHR24073:SF545","KOG0098","3.6.5.2","K07877","GO:0005525","AT4G17170.1","AT-RAB2,ATRAB-B1B,ATRAB2A,ATRABB1C,RAB-B1B,RAB2A,RABB1C","RAB GTPase homolog B1C","LOC_Os02g37420.1",NA,"ras-related protein, putative, expressed"
"97",142,"NsiI.TP127922","Sobic.004G196500",4,54754163,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1785,4.846,1,"Chr04",54753647,54755468,1822,"+",-516,-1305,37933461,"Sobic.004G196500","Sobic.004G196500.1","Sobic.004G196500.1.p","PF00561","PTHR10992,PTHR10992:SF869","KOG4178","3.3.2.10","","","AT3G51000.1","","alpha/beta-Hydrolases superfamily protein","LOC_Os10g35520.1",NA,"hydrolase, alpha/beta fold family domain containing protein, expressed"
"98",143,"NsiI.TP127922","Sobic.004G196600",4,54754163,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1785,4.846,1,"Chr04",54759263,54761089,1827,"+",5100,-6926,37931865,"Sobic.004G196600","Sobic.004G196600.1","Sobic.004G196600.1.p","","","","","","","","","","LOC_Os02g38980.1",NA,"bromodomain domain containing protein, expressed"
"99",144,"NsiI.TP127922","Sobic.004G196400",4,54754163,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.1785,4.846,1,"Chr04",54748401,54751792,3392,"-",-5762,2371,37930682,"Sobic.004G196400","Sobic.004G196400.1","Sobic.004G196400.1.p","PF01423","PTHR23338","KOG3428","","K11087","GO:0006396","AT4G02840.1","","Small nuclear ribonucleoprotein family protein","LOC_Os04g39444.1",NA,"LSM domain containing protein, expressed"
"100",145,"NsiI.TP128678","Sobic.003G375000",3,69000501,5,"PS_Y(5)","F116+36088im(5)","HM_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4086,1.624,1,"Chr03",68988981,68994567,5587,"+",-11520,5934,37914011,"Sobic.003G375000","Sobic.003G375000.1","Sobic.003G375000.1.p","PF00076","PTHR24012,PTHR24012:SF421","KOG0149","","","GO:0003676","AT1G33470.2","","RNA-binding (RRM/RBD/RNP motifs) family protein","LOC_Os01g65550.2",NA,"RNA recognition motif containing protein, putative, expressed"
"101",146,"NsiI.TP128678","Sobic.003G375200",3,69000501,5,"PS_Y(5)","F116+36088im(5)","HM_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4086,1.624,1,"Chr03",68999883,69007574,7692,"+",-618,-7073,37912476,"Sobic.003G375200","Sobic.003G375200.1","Sobic.003G375200.1.p","PF05557","PTHR23168,PTHR23168:SF0","KOG4593","","K06638","GO:0007094","AT5G49880.1","","mitotic checkpoint family protein","LOC_Os01g65580.1",NA,"mitotic checkpoint family protein, putative, expressed"
"102",147,"NsiI.TP128678","Sobic.003G375300",3,69000501,5,"PS_Y(5)","F116+36088im(5)","HM_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4086,1.624,1,"Chr03",69008000,69010834,2835,"+",7499,-10333,37913234,"Sobic.003G375300","Sobic.003G375300.1","Sobic.003G375300.1.p","PF13334,PF01762","PTHR11214,PTHR11214:SF100","KOG2288","2.4.1.134","","GO:0016020,GO:0008378,GO:0006486","AT1G33430.1","","Galactosyltransferase family protein","LOC_Os01g65590.1",NA,"galactosyltransferase, putative, expressed"
"103",150,"NsiI.TP128678","Sobic.003G375100",3,69000501,5,"PS_Y(5)","F116+36088im(5)","HM_1(2)","","GFW_1(2)","FM_50(1)","","CMLM+SUPER(2)MLM+SUPER(3)","","","",0.4086,1.624,2,"Chr03",68995396,68998157,2762,"-",-5105,2344,37913410,"Sobic.003G375100","Sobic.003G375100.2","Sobic.003G375100.2.p","","PTHR34050:SF1,PTHR34050","","","","","AT1G71310.2","","cobalt ion binding","LOC_Os01g65560.1",NA,"snRK1-interacting protein 1, putative, expressed"
"104",151,"NsiI.TP129464","Sobic.006G073500",6,43607339,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.0796,0.003789,1,"Chr06",43601531,43602602,1072,"+",-5808,4737,37945516,"Sobic.006G073500","Sobic.006G073500.1","Sobic.006G073500.1.p","","PTHR36311,PTHR36311:SF1","","1.97.1.12","K14332","","AT1G08380.1","PSAO","photosystem I subunit O","LOC_Os04g33830.1",NA,"membrane protein, putative, expressed"
"105",152,"NsiI.TP129464","Sobic.006G073600",6,43607339,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.0796,0.003789,1,"Chr06",43605765,43614234,8470,"+",-1574,-6895,37946615,"Sobic.006G073600","Sobic.006G073600.1","Sobic.006G073600.1.p","PF13041,PF01535","PTHR24015,PTHR24015:SF139","","","","","AT5G37570.1","","Pentatricopeptide repeat (PPR-like) superfamily protein","LOC_Os04g33840.1",NA,"pentatricopeptide, putative, expressed"
"106",155,"NsiI.TP129464","Sobic.006G073700",6,43607339,1,"PS_Y(1)","F116+36088im(1)","","","GFW_1(1)","","","MLM+SUPER(1)","","","",0.0796,0.003789,1,"Chr06",43615597,43617633,2037,"+",8258,-10294,37947032,"Sobic.006G073700","Sobic.006G073700.1","Sobic.006G073700.1.p","","PTHR33177,PTHR33177:SF3","","","","","AT3G11600.1","","","LOC_Os04g33860.1",NA,"expressed protein"
"108",163,"NsiI.TP139027","Sobic.003G302000",3,63289950,9,"PS_Y(9)","F116+36088im(9)","GHW_1(2);HM_1(1)","","GFW_1(2)","FW_50(1);GFW_50(2);FM_50(1)","","CMLM+SUPER(3)MLM+SUPER(6)","","","",0.129,2.471,1,"Chr03",63284245,63285111,867,"-",-5705,4839,37918735,"Sobic.003G302000","Sobic.003G302000.1","Sobic.003G302000.1.p","PF14009","PTHR33052,PTHR33052:SF3","","3.4.21.72","","","AT1G29195.1","","","LOC_Os05g07240.1",NA,"expressed protein"
"109",164,"NsiI.TP146169","Sobic.007G090469",7,14058863,2,"PS_Y(2)","F116+36088im(2)","","","GFW_1(2)","","","CMLM+SUPER(1)MLM+SUPER(1)","","","",0.3284,9.32e-06,1,"Chr07",14031444,14077281,45838,"+",-27419,-18418,37934443,"Sobic.007G090469","Sobic.007G090469.1","Sobic.007G090469.1.p","PF00432","PTHR11764,PTHR11764:SF14","","","","GO:0003824","AT2G07050.1","CAS1","cycloartenol synthase 1","LOC_Os11g18194.1",NA,"cycloartenol synthase, putative, expressed"
"110",165,"NsiI.TP146180","Sobic.003G246900",3,58570743,3,"PS_Y(3)","F116+36088im(3)","GHW_1(2);HM_1(1)","","","","","CMLM+SUPER(1)MLM+SUPER(2)","","","",0.205,0.2752,1,"Chr03",58564181,58565692,1512,"-",-6562,5051,37915777,"Sobic.003G246900","Sobic.003G246900.1","Sobic.003G246900.1.p","PF00249","PTHR24078,PTHR24078:SF177","","","","","AT1G75250.1","ATRL6,RL6,RSM3","RAD-like 6","LOC_Os01g47370.1",NA,"MYB family transcription factor, putative, expressed"
"111",168,"NsiI.TP149154","Sobic.007G206500",7,63638573,8,"PS_Y(8)","F96+4814(8)","HD_1(1);HW_1(1);GHW_1(1)","HD_50(1);GHW_50(1);HW_50(1)","FW_1(1)","FD_50(1)","","","","","ISIS EM-BLASSO(8)",0.4062,6.337,3,"Chr07",63627674,63631210,3537,"+",-10899,7363,37934466,"Sobic.007G206500","Sobic.007G206500.3","Sobic.007G206500.3.p","PF00685","PTHR11783,PTHR11783:SF68","KOG1584","","","GO:0008146","AT3G45070.1","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os08g40380.1",NA,"sulfotransferase domain containing protein, expressed"
"113",170,"NsiI.TP149154","Sobic.007G206550",7,63638573,8,"PS_Y(8)","F96+4814(8)","HD_1(1);HW_1(1);GHW_1(1)","HD_50(1);GHW_50(1);HW_50(1)","FW_1(1)","FD_50(1)","","","","","ISIS EM-BLASSO(8)",0.4062,6.337,1,"Chr07",63631573,63632172,600,"-",-7000,6401,37934081,"Sobic.007G206550","Sobic.007G206550.1","Sobic.007G206550.1.p","PF00651","PTHR24413,PTHR24413:SF136","","","","GO:0005515","AT3G06190.1","ATBPM2,BPM2","BTB-POZ and MATH domain 2","LOC_Os08g41220.1",NA,"BTB/POZ domain containing protein, expressed"
"114",171,"NsiI.TP149154","Sobic.007G206700",7,63638573,8,"PS_Y(8)","F96+4814(8)","HD_1(1);HW_1(1);GHW_1(1)","HD_50(1);GHW_50(1);HW_50(1)","FW_1(1)","FD_50(1)","","","","","ISIS EM-BLASSO(8)",0.4062,6.337,1,"Chr07",63635388,63638111,2724,"-",-3185,462,37937118,"Sobic.007G206700","Sobic.007G206700.1","Sobic.007G206700.1.p","PF07714,PF00139","PTHR27007,PTHR27007:SF48","KOG1187","2.7.11.1","","GO:0006468,GO:0004672,GO:0030246","AT5G06740.1","","Concanavalin A-like lectin protein kinase family protein","LOC_Os08g40280.1",NA,"lectin-like protein kinase, putative, expressed"
"115",172,"NsiI.TP149154","Sobic.007G206800",7,63638573,8,"PS_Y(8)","F96+4814(8)","HD_1(1);HW_1(1);GHW_1(1)","HD_50(1);GHW_50(1);HW_50(1)","FW_1(1)","FD_50(1)","","","","","ISIS EM-BLASSO(8)",0.4062,6.337,1,"Chr07",63643468,63646666,3199,"-",4895,-8093,37934996,"Sobic.007G206800","Sobic.007G206800.1","Sobic.007G206800.1.p","PF00069,PF00139","PTHR27007,PTHR27007:SF34","KOG1187","2.7.11.1","","GO:0006468,GO:0005524,GO:0004672,GO:0030246","AT5G06740.1","","Concanavalin A-like lectin protein kinase family protein","LOC_Os08g40270.1",NA,"lectin-like protein kinase, putative, expressed"
