"","Name","Chromosome","Position","SRD","rrBLUP.SRD"
"33872","PstI.TP912651",1,4932459,0.315593216407145,0.483511472885039
"2619","NsiI.TP21698",1,4937940,0.634974185499341,0.231753240019596
"4569","NsiI.TP326387",1,4938046,1.052754799555,0.088561548268027
"17705","PstI.TP1100793",1,4939667,1.40977717731214,0.0389244802901008
"16954","PstI.TP1056729",1,4939994,1.40175837474869,0.0396498569916444
"1484","NsiI.TP157838",1,4943014,0,1
"21007","PstI.TP129148",1,4989914,0.0634083061480741,0.864155092992847
"25990","PstI.TP402201",1,4990012,0.206445131209002,0.621662783704831
"25997","PstI.TP402429",1,4990016,0.163978608297071,0.685521991840571
"81","GFSSContig12956_423",1,4994838,0.115661885132907,0.76619288523849
"4599","NsiI.TP327562",1,5014848,0.0156758800297425,0.964548611022176
"30945","PstI.TP748688",1,5063937,0.0309484691406686,0.931218361871932
"18341","PstI.TP1139990",1,5067430,0.16045472952252,0.691106966036883
"22829","PstI.TP220219",1,5091614,0,1
"20811","PstI.TP1279200",1,5095401,0,1
"26096","PstI.TP408948",1,5101286,0,1
"18133","PstI.TP1126882",1,5115206,0,1
"6013","NsiI.TP396103",1,5130670,0,1
"467","NsiI.TP104521",1,5158944,0.377977165677012,0.418815585013018
"13733","NsiI.TP732230",1,5223682,0,1
"31934","PstI.TP803325",1,5232863,0,1
"34449","PstI.TP946324",1,5257596,0.6977916307126,0.200543397976847
"2446","NsiI.TP207745",1,5280145,0.294684246487349,0.507359449560436
"13064","NsiI.TP694711",1,5307532,0,1
"29813","PstI.TP684655",1,5379329,0.430529350666396,0.371082649986819
"32441","PstI.TP833660",1,5379490,0.155039419565767,0.699778476393435
"20217","PstI.TP1245993",1,5381667,0.294696927935666,0.507344634823041
"32180","PstI.TP818000",1,5383679,0.021451543366098,0.951806040445244
"2018","NsiI.TP186834",1,5384525,0,1
"32438","PstI.TP833532",1,5408760,0.77167364781592,0.169171169709313
"22671","PstI.TP213596",1,5408780,0.511448985313687,0.30800021147236
"1974","NsiI.TP183355",1,5408909,0.51649555594548,0.304441914283703
"24763","PstI.TP33116",1,5454770,1.1867411162572,0.0650517349382943
"10210","NsiI.TP556033",1,5459542,0.124235039045121,0.751216227714304
"13025","NsiI.TP693304",1,5459602,0.0345461190491776,0.923536110109513
"10588","NsiI.TP574665",1,5460544,0,1
"5463","NsiI.TP367540",1,5460609,0,1
"24119","PstI.TP297431",1,5461181,0,1
"25377","PstI.TP364708",1,5483501,0.152607455551127,0.703708091032793
"16439","PstI.TP1027235",1,5483548,0.273077321074661,0.533239949872988
"12305","NsiI.TP66130",1,5486828,0.168222760504059,0.67885534141436
"20288","PstI.TP1250143",1,5493583,0.00799159205485491,0.981766949853134
"28563","PstI.TP58802",1,5496161,0.239725559801743,0.575803685359186
"34141","PstI.TP928135",1,5502147,0,1
"22571","PstI.TP209171",1,5529947,0.0248383029969311,0.944412435520603
"2267","NsiI.TP199612",1,5531684,0,1
"34569","PstI.TP9547",1,5534818,0.535130679490216,0.291654929038804
"27090","PstI.TP476949",1,5536792,0.179016554203717,0.662191262169954
"19273","PstI.TP118830",1,5536868,0.354378476257002,0.442202836214217
"21240","PstI.TP137261",1,5540981,0.265007490953323,0.54324096128869
"26567","PstI.TP44335",1,5558934,0.18399672172934,0.654641115605221
"17915","PstI.TP1113834",1,5559012,0.116892412638368,0.764025031334715
"24043","PstI.TP291849",1,5571398,0.195683776446,0.637259360723581
"21197","PstI.TP134953",1,5571436,0.213403889531962,0.611781176697646
"6650","NsiI.TP421037",1,5571751,0.357215790651647,0.439323271859055
"292","GFSSContig20018_283",1,5572945,0.113980168764902,0.769165561973549
"18576","PstI.TP1152372",1,5586472,1.2286098224571,0.0590731565114752
"3326","NsiI.TP251927",1,5599747,0.348399766706404,0.44833251126719
"24664","PstI.TP32476",1,5631986,0.514051084982746,0.306160328370861
"15710","NsiI.TP83219",1,5636529,1.25114895459245,0.0560855580443362
"29011","PstI.TP627555",1,5638058,0.14113869344045,0.722539021425439
"34979","PstI.TP984423",1,5649219,0,1
"3771","NsiI.TP279301",1,5652100,0,1
"28521","PstI.TP584919",1,5663458,0.330976389447792,0.466684751083726
"4257","NsiI.TP308650",1,5669500,0,1
"20835","PstI.TP1280528",1,5674758,0.0477077904477722,0.895967403129583
"20311","PstI.TP125117",1,5706174,0.157836941132818,0.695285318270407
"20312","PstI.TP125118",1,5706204,0.226814597012033,0.593178502088956
"34911","PstI.TP980790",1,5717059,0,1
"9524","NsiI.TP522455",1,5717942,0,1
"6641","NsiI.TP420896",1,5726246,0.158646769495799,0.693990028667589
"4349","NsiI.TP313532",1,5727346,0.0323418074221122,0.928235540088753
"32047","PstI.TP808948",1,5727878,0,1
"10440","NsiI.TP568156",1,5733174,0.232189330016169,0.585882694166308
"29704","PstI.TP677745",1,5751851,0.239600643952713,0.57596932723211
"25229","PstI.TP356699",1,5752437,0,1
"12757","NsiI.TP678859",1,5757606,1.07829235705551,0.0835040698791533
"6757","NsiI.TP423569",1,5760102,0,1
"27377","PstI.TP491506",1,5763887,0,1
"26460","PstI.TP43585",1,5767419,0.519998996291689,0.301995869989236
"21622","PstI.TP159233",1,5767483,0.22432152150322,0.59659344665372
"22919","PstI.TP224103",1,5770168,0.882098297877546,0.131190293031682
"8789","NsiI.TP494167",1,5774178,0.602548324197848,0.249719050986414
"30764","PstI.TP739422",1,5776555,0,1
"30374","PstI.TP716030",1,5777867,0.0160961673217391,0.96361562327414
"21886","PstI.TP174008",1,5805470,0,1
"9529","NsiI.TP522559",1,5821306,0.0603537238874862,0.870254496907167
"30202","PstI.TP705967",1,5858828,0.644766491345143,0.226586227433724
"31320","PstI.TP771091",1,5868071,0.0279560399052302,0.937656913498287
"9712","NsiI.TP530879",1,5870811,1.23760972250361,0.0578615785263934
"9711","NsiI.TP530878",1,5870812,0,1
"33145","PstI.TP869720",1,5871355,0.250136476729111,0.562164637596103
"21187","PstI.TP134289",1,5884192,0.257078827655628,0.553249681199043
"4600","NsiI.TP327602",1,5891442,0.0368910294683632,0.918563047827326
"10295","NsiI.TP560132",1,5891509,0,1
"25157","PstI.TP352750",1,5892417,0.0957798203150241,0.802084603150265
"29885","PstI.TP68903",1,5898727,0.136928385526155,0.72957780656347
"31000","PstI.TP751807",1,5899520,0.536146455992035,0.290973571003533
"17596","PstI.TP109454",1,5900665,0,1
"5613","NsiI.TP375193",1,5909674,0.0112726609307055,0.974377706966275
"20337","PstI.TP1252197",1,5912854,0.843392979347417,0.143419109184791
"24212","PstI.TP302812",1,5912934,0.401421166407117,0.396806551138794
"8294","NsiI.TP473756",1,5929291,0.94101091384769,0.114548415499486
"13974","NsiI.TP745811",1,5929386,0,1
"10164","NsiI.TP554788",1,5933733,0.093014123423962,0.807208779081335
"6040","NsiI.TP397166",1,5939378,0.167087872680449,0.680631629619823
"14253","NsiI.TP757731",1,5956239,0,1
"11616","NsiI.TP623439",1,5964413,0,1
"18729","PstI.TP116123",1,5967108,0,1
"31958","PstI.TP804275",1,5979740,0,1
"13770","NsiI.TP735045",1,5984469,0.0521654375189881,0.886818128540419
"16032","PstI.TP1004899",1,5995547,0.352747067316695,0.443867076421742
"33367","PstI.TP882936",1,5999154,1.32137504366567,0.0477117071733119
"27798","PstI.TP523933",1,6018181,2.41908141312072,0.00380994395246537
"28010","PstI.TP537665",1,6031806,0.180735152143097,0.659576004974693
"9051","NsiI.TP503481",1,6032580,0.0599417196714115,0.871080477119887
"34388","PstI.TP942384",1,6032710,0.829696602666784,0.148014205160701
"29140","PstI.TP635333",1,6032769,0.0488134535508899,0.893689275763505
"5901","NsiI.TP390317",1,6033387,0.512884122731876,0.306984096571407
"6280","NsiI.TP408642",1,6033586,0.250649893536387,0.561500447171035
"23611","PstI.TP263594",1,6035364,0,1
"12815","NsiI.TP681096",1,6060428,0,1
"20082","PstI.TP1238583",1,6062331,0,1
"4803","NsiI.TP336946",1,6074946,0.0596015411969224,0.871763052938508
"33567","PstI.TP8949",1,6074946,0.103448937785229,0.788045080479459
"13477","NsiI.TP7164",1,6094801,0.355517850606753,0.441044234710133
"24447","PstI.TP314566",1,6098764,0.717903132112019,0.19146829408307
"3406","NsiI.TP257077",1,6103539,0.687437389175911,0.205382109782799
"4682","NsiI.TP330880",1,6105246,0,1
"450","NsiI.TP102967",1,6105258,1.66695627218432,0.0215299850280717
"17562","PstI.TP1092752",1,6105280,0.0294114647740822,0.934519859957011
"6533","NsiI.TP416737",1,6114038,0,1
"33906","PstI.TP914278",1,6116355,0.000909169099166657,0.997908750500842
"32763","PstI.TP850835",1,6117705,0,1
"818","NsiI.TP123095",1,6127379,0.117066042330279,0.763719637363959
"12620","NsiI.TP673329",1,6130409,0.125486259026987,0.749055058057813
"7131","NsiI.TP433049",1,6132851,0.361880057659709,0.434630242667449
"13440","NsiI.TP715263",1,6134311,0.676036639759253,0.210845026057013
"13441","NsiI.TP715272",1,6134318,0,1
"27075","PstI.TP476157",1,6155212,0,1
"17759","PstI.TP1104113",1,6159260,0,1
"8353","NsiI.TP476261",1,6164220,0,1
"33608","PstI.TP897862",1,6177514,0.130668291377771,0.740170391982713
"30476","PstI.TP722242",1,6187691,0,1
"11455","NsiI.TP618448",1,6195922,0.268299949586417,0.53913813305378
"12339","NsiI.TP662821",1,6196406,0,1
"12242","NsiI.TP655173",1,6196412,0,1
"12243","NsiI.TP655174",1,6196438,0.332309628196963,0.465254274417965
"1576","NsiI.TP16286",1,6224788,0.150386421000374,0.707316157573171
"21278","PstI.TP13958",1,6228644,0.14369448714185,0.718299415205726
"33938","PstI.TP915815",1,6240832,0.541310856548995,0.287533958566894
"17031","PstI.TP1060862",1,6247131,0.610659188236244,0.245098589383816
"21933","PstI.TP175883",1,6248759,0,1
"22665","PstI.TP213385",1,6282535,0,1
"9004","NsiI.TP502213",1,6312443,0.36336863800577,0.433143061647646
"16544","PstI.TP103404",1,6316783,0.365324327226695,0.431196942547174
"30207","PstI.TP706227",1,6336683,0.743847391926037,0.180365142013867
"28610","PstI.TP593353",1,6363225,0.675984490116353,0.210870345635006
"24887","PstI.TP338428",1,6379340,1.79653668911484,0.0159758255988827
"21241","PstI.TP137290",1,6379384,0.64472401502615,0.226608389860277
"20150","PstI.TP1242505",1,6406612,0.199780871346089,0.631275782143595
"8620","NsiI.TP488601",1,6409370,0.541824998193027,0.287193761497087
"23800","PstI.TP27373",1,6447059,0.927910560523296,0.118056373828257
"21444","PstI.TP147640",1,6450994,0.15766730461006,0.695556951520636
"13583","NsiI.TP722435",1,6467881,1.22795881326548,0.0591617738151798
"4848","NsiI.TP338338",1,6473754,0.987553617761046,0.102907347049922
"2012","NsiI.TP18644",1,6476966,0,1
"16528","PstI.TP1033113",1,6482846,0.0976595197222409,0.798620548283582
"3442","NsiI.TP258679",1,6486741,0.181412319958198,0.658548371352459
"1611","NsiI.TP164772",1,6509668,0.0799013089006679,0.831952806450978
"4602","NsiI.TP327780",1,6511617,0.970604746288935,0.107002827461646
"16246","PstI.TP1015835",1,6514843,0.384736009004726,0.41234809355798
"8137","NsiI.TP468565",1,6537903,0,1
"15157","NsiI.TP80518",1,6543207,1.08711704526264,0.0818244236130984
"1637","NsiI.TP166380",1,6560443,0.85449462618532,0.139799421352863
"28164","PstI.TP547229",1,6574881,0.0838707198605108,0.824383479747104
"25407","PstI.TP36571",1,6574933,0.161238183236848,0.68986135446255
"18193","PstI.TP1129801",1,6608649,0.199293650257209,0.631984387659626
"25634","PstI.TP380773",1,6608677,0.0439644663136962,0.903723412747343
"1454","NsiI.TP15605",1,6652808,0,1
"21934","PstI.TP17591",1,6662448,1.04993592480355,0.0891382441743124
"7124","NsiI.TP432880",1,6678801,0.630439348527405,0.234185850499631
"23780","PstI.TP272307",1,6679965,0.889823047214345,0.128877455443548
"8840","NsiI.TP495375",1,6686209,0.298038471968771,0.503456008171146
"1788","NsiI.TP174370",1,6704694,0,1
"5133","NsiI.TP35346",1,6729137,0.866780556569833,0.135899995837418
"7195","NsiI.TP435157",1,6730511,0,1
"32591","PstI.TP841428",1,6731433,0,1
"20482","PstI.TP1260294",1,6732655,1.26400488223381,0.0544496531709343
"23085","PstI.TP233341",1,6737757,0.393178178582323,0.404409939846143
"20205","PstI.TP1245357",1,6748280,0.356826390414297,0.439717357693804
"18292","PstI.TP1136661",1,6752030,0,1
"31647","PstI.TP788176",1,6772518,0.256692781419681,0.553741685864251
"1413","NsiI.TP15291",1,6803475,0.0611358201819913,0.868688715240928
"34541","PstI.TP952153",1,6826200,0.0807989115401879,0.830235096716773
"21901","PstI.TP174889",1,6831469,0.0915145982817396,0.810000714032147
"14203","NsiI.TP755257",1,6847773,0.229894518970021,0.588986690510983
"1840","NsiI.TP17656",1,6853064,0.0755911751764409,0.840250587548167
"9591","NsiI.TP524908",1,6864736,0,1
"1617","NsiI.TP165034",1,6885772,0.388481580561665,0.40880709020226
"14069","NsiI.TP750756",1,6898016,0.326792450629376,0.471202460293616
"13909","NsiI.TP742565",1,6918112,0,1
"32918","PstI.TP857707",1,6924500,0.129356503923969,0.742409458156803
"26605","PstI.TP444825",1,6930877,0.112621585344407,0.771575474610923
"5070","NsiI.TP350497",1,6933742,0,1
"26033","PstI.TP403985",1,6941718,0.585684442090857,0.259606497504641
"13102","NsiI.TP696604",1,6941882,0.34676579950819,0.450022471540582
"28353","PstI.TP572285",1,6947477,0,1
"15084","NsiI.TP800074",1,6979429,0.655984182359446,0.220808515324685
"13155","NsiI.TP699899",1,6980288,0,1
"6191","NsiI.TP405440",1,6998861,0.725464396411311,0.188163595696178
"31999","PstI.TP806450",1,7007771,0.0296003975181708,0.934113400723957
"7056","NsiI.TP431278",1,7013198,0.0430455110003247,0.905637691479218
"31314","PstI.TP77052",1,7028361,0,1
"10124","NsiI.TP552974",1,7084312,0.451610355853948,0.353500183966564
"32379","PstI.TP830642",1,7094544,0,1
"13110","NsiI.TP697083",1,7095095,0,1
"27355","PstI.TP490597",1,7096187,0,1
"23914","PstI.TP283842",1,7099312,0.617090357444623,0.241495833631367
"33971","PstI.TP917625",1,7104916,0.0334191575320326,0.925935728924532
"31197","PstI.TP763419",1,7119829,0.30073536270728,0.500339323815587
"331","GFSSContig3389_148",1,7132238,0,1
"332","GFSSContig3389_68",1,7132320,0.121691403310596,0.755628964324856
"5764","NsiI.TP383926",1,7140839,1.95698930025348,0.0110410582150695
"15490","NsiI.TP821685",1,7143597,0.0064394179386815,0.985282075487447
"10825","NsiI.TP587336",1,7189824,0.406566939607921,0.392132700636513
"9184","NsiI.TP508091",1,7192741,2.65283454402222,0.00222415708077028
"24095","PstI.TP295203",1,7196786,0.0831534254679493,0.825746182399234
"26574","PstI.TP443586",1,7215893,0.646259585081253,0.225808567117024
"17107","PstI.TP1064562",1,7218368,0.443230147154872,0.360387610974095
"23733","PstI.TP270146",1,7218381,0,1
"27311","PstI.TP488378",1,7260223,0,1
"27240","PstI.TP485051",1,7260226,0.0816240440752704,0.828659199139144
"25227","PstI.TP356624",1,7268772,0.42064239192324,0.37962745029459
"27787","PstI.TP523453",1,7269176,1.01291116659846,0.0970708501933741
"33054","PstI.TP864797",1,7318382,0.131826780643953,0.738198603635545
"5615","NsiI.TP375218",1,7321465,0.369589953507819,0.426982471277936
"20626","PstI.TP1268689",1,7325012,0.741230069032984,0.181455414165689
"18830","PstI.TP1166579",1,7326576,1.57406350548388,0.0266646872687526
"18803","PstI.TP1164717",1,7326599,0.468635842917587,0.339910168714484
"26707","PstI.TP451905",1,7339832,0.614080749466125,0.243175182529977
"20697","PstI.TP1272378",1,7340536,0.255578766366204,0.555163919984092
"33091","PstI.TP867155",1,7342618,0.46035265301874,0.346455409702229
"20975","PstI.TP1288486",1,7349710,0.0806917210672759,0.830440036635896
"8407","NsiI.TP481176",1,7350098,0.0663079355955172,0.858404655644772
"22993","PstI.TP227789",1,7378209,0.30397685821876,0.496618783534324
"13030","NsiI.TP693536",1,7378433,0.375924495958064,0.420799779952922
"32880","PstI.TP85559",1,7403508,0,1
"10556","NsiI.TP573749",1,7405642,0.00486557366151053,0.988859126961735
"19840","PstI.TP1223757",1,7405753,0.078027500411242,0.835550107821245
"28069","PstI.TP541656",1,7412397,0.5676082779278,0.270639836288049
"21122","PstI.TP131472",1,7412958,0.2888978998167,0.514164514552282
"13384","NsiI.TP711626",1,7413388,0.186935990024852,0.650225518989264
"29778","PstI.TP682958",1,7415360,0,1
"4588","NsiI.TP327206",1,7415373,0.691991342039698,0.203239752778009
"1963","NsiI.TP182523",1,7448300,0.0197086919147088,0.95563337331237
"30319","PstI.TP712786",1,7449325,0.298918153891653,0.502437268736984
"20365","PstI.TP1253759",1,7461235,0.29362676650191,0.5085963434552
"19258","PstI.TP1187500",1,7475596,0.0827630815400456,0.826488696794443
"1116","NsiI.TP136347",1,7481771,0,1
"18311","PstI.TP1137764",1,7486769,0.206513384421487,0.621565091586118
"14147","NsiI.TP753612",1,7487168,0.625688836160675,0.236761544192406
"22882","PstI.TP222720",1,7498619,2.29511342883491,0.00506858309963131
"22883","PstI.TP222721",1,7498625,0,1
"32027","PstI.TP808037",1,7511635,0.0867139073185765,0.819004131686917
"2155","NsiI.TP19429",1,7547599,0.291249680787615,0.511387748436832
"34678","PstI.TP965574",1,7554758,0,1
"21139","PstI.TP132412",1,7566497,0.438698364048169,0.364167878361275
"18968","PstI.TP1173447",1,7571007,0.318135718051491,0.480689108493886
"35200","PstI.TP997163",1,7572170,0,1
"27128","PstI.TP478499",1,7597039,0.0685205200317108,0.85404249370969
"5363","NsiI.TP362892",1,7605926,1.12356588389167,0.0752374583833371
"31551","PstI.TP782688",1,7620667,0,1
"15205","NsiI.TP80819",1,7639391,0.236085105986118,0.580650619884164
"10590","NsiI.TP574677",1,7669097,0.478695503835939,0.332127239754349
"33942","PstI.TP91633",1,7693586,0.2223641592797,0.599288357598531
"31882","PstI.TP800858",1,7750707,0.430257322477863,0.371315157113261
"7381","NsiI.TP439369",1,7767929,0.211763386137764,0.614096488269381
"57","GFSSContig11950_1194",1,7790962,0.183219721604374,0.655813388203708
"30987","PstI.TP750814",1,7812784,0,1
"7445","NsiI.TP441010",1,7822032,0.0516717634361351,0.887826771449276
"7097","NsiI.TP432315",1,7822652,0.394643122794545,0.403048099080901
"19104","PstI.TP1180459",1,7823272,0,1
"4505","NsiI.TP322696",1,7823312,0.0844477146574415,0.82328894790572
"28848","PstI.TP614866",1,7824409,0,1
"28847","PstI.TP614858",1,7824443,0.834351156130536,0.146436332646726
"13468","NsiI.TP716260",1,7827928,0.195618865654227,0.637354614296464
"27375","PstI.TP49145",1,7849275,0.507017335271061,0.311159213251248
"16284","PstI.TP1018555",1,7893116,0.40885143647377,0.390075400911952
"34795","PstI.TP973605",1,7933170,0.00897788051774413,0.979539874053399
"24480","PstI.TP316058",1,7952093,0.434702829602891,0.367533703134061
"34791","PstI.TP972953",1,7984963,1.61954595380063,0.0240134216233744
"16771","PstI.TP1047052",1,7985231,0.797002850958884,0.159586867100208
"27728","PstI.TP516878",1,8001249,0.888414846923371,0.129296018951007
"26112","PstI.TP410206",1,8001262,0.516853147351257,0.304191344659358
"32128","PstI.TP815194",1,8017699,0,1
"12457","NsiI.TP667968",1,8018554,0,1
"28669","PstI.TP599293",1,8022382,0.684055310847742,0.2069877716655
"25136","PstI.TP351745",1,8023481,0,1
"22713","PstI.TP215410",1,8027580,0.0373629837408395,0.917565373893769
"25349","PstI.TP36329",1,8029204,0,1
"27305","PstI.TP487966",1,8034394,0.538704637998072,0.289264649126895
"2956","NsiI.TP233805",1,8084301,0,1
"20981","PstI.TP1289285",1,8099310,0.139312301853653,0.725584001176949
"3687","NsiI.TP273737",1,8121676,0,1
"1143","NsiI.TP137978",1,8153110,0,1
"24800","PstI.TP333544",1,8155694,2.48488999718353,0.00327423617781538
