"","Name","Chromosome","Position","OWA18","OWA19","rrBLUP.OWA18","rrBLUP.OWA19"
"3143","NsiI.TP24278",1,3414839,0,0,1,1
"29095","PstI.TP632135",1,3443106,0.237107622708594,1.5507465759345,0.579285125733971,0.0281354213905759
"12782","NsiI.TP679512",1,3457260,0,0,1,1
"19482","PstI.TP1199997",1,3471828,0,0,1,1
"31094","PstI.TP757375",1,3471897,0,0,1,1
"29457","PstI.TP65781",1,3479205,0.459810835569861,0.226861938856164,0.34688791054659,0.593113844040525
"21947","PstI.TP17640",1,3513489,0.52154907222203,0.6254277526448,0.300919913132472,0.236903920214005
"30533","PstI.TP726521",1,3535515,0.727648584137628,0.12162669572166,0.187219644331953,0.755741557445823
"21476","PstI.TP149871",1,3568761,0.809398905878001,0.284047691590164,0.155096177427577,0.519938896857202
"25533","PstI.TP374511",1,3576636,0.553804945056209,0.404690341519282,0.279379833984049,0.393830782625786
"20614","PstI.TP1267977",1,3576713,0.0895257173960855,0.471532322853126,0.813718673786035,0.33765071767409
"22613","PstI.TP210807",1,3577073,0.125785631997912,0.0240546202228041,0.748538888557662,0.946118162767377
"22750","PstI.TP217326",1,3620492,0.913580939133721,0.74139740070224,0.122016639806505,0.181385513695027
"18618","PstI.TP1155202",1,3620639,0,0,1,1
"199","GFSSContig18013_689",1,3623605,0.455853234559509,0.014626619307218,0.350063447453225,0.966881789494641
"176","GFSSContig1730_934",1,3627877,0.739693173014894,0.292895046315049,0.182098692285416,0.509453973269541
"22994","PstI.TP227791",1,3658866,0.719563682498487,0.992220315761944,0.190737601659942,0.101807479197662
"29591","PstI.TP669284",1,3667773,0,0,1,1
"34777","PstI.TP972367",1,3682483,1.10344214843608,0.242923667149593,0.0788057400127165,0.571579090232625
"19826","PstI.TP12228",1,3683456,0.852116628669637,3.50905487573776,0.140566998436818,0.000309702794625641
"25529","PstI.TP374309",1,3692759,0.126473019599169,0.237943247917562,0.747355061934773,0.578171595909389
"34624","PstI.TP961085",1,3705536,0.874743752303332,1.23282126084598,0.133430848481997,0.0585030811119996
"22797","PstI.TP21889",1,3705780,0.122517516739428,0.134321182457092,0.754192975778208,0.73397085928742
"23130","PstI.TP236358",1,3737433,0.265668314528872,0.20064808760144,0.542414993033248,0.630016483628702
"24924","PstI.TP339980",1,3742769,0.282431327489653,0.655614170711901,0.521877619247527,0.22099672065561
"1859","NsiI.TP177313",1,3751879,0,0,1,1
"21618","PstI.TP15894",1,3778286,0.00199528221252638,0.130384338395049,0.995416230605925,0.740654492800782
"25166","PstI.TP353084",1,3778381,0.688075063522667,0.560595109822389,0.20508076862865,0.275045719314166
"5714","NsiI.TP38024",1,3799851,0.143820558420256,0.157839621682041,0.718090930440849,0.695281026848697
"19019","PstI.TP1175821",1,3851577,0,0,1,1
"12540","NsiI.TP670277",1,3855543,0.593200845891254,2.29762373706216,0.255152104121393,0.00503937019373057
"19863","PstI.TP12252",1,3868495,0.350387694619965,0.197063908245267,0.446285015705143,0.63523744713247
"32748","PstI.TP84946",1,3887760,0.468426025685786,0.157716018296094,0.340074426480356,0.695478937076185
"13679","NsiI.TP730040",1,3910389,0.000364464377781383,0.218593378631895,0.999161141795224,0.604514359380296
"2711","NsiI.TP221823",1,3948125,0,0,1,1
"16880","PstI.TP1053336",1,3955998,0.0292596957511145,0.439019170067885,0.934846495355628,0.363898973012728
"6152","NsiI.TP403662",1,3957731,1.05629885815343,0.280425182576362,0.0878417828793601,0.524293915168469
"10932","NsiI.TP591769",1,3965582,0.651419884524214,0.0466389105454336,0.22314138044465,0.898175262253779
"24966","PstI.TP343137",1,3988996,0.0363411903453759,0.546110243911987,0.919726732317479,0.284373914404445
"27676","PstI.TP51305",1,3991347,1.08349815747424,0.928086628091169,0.0825090985979584,0.118008522228396
"22116","PstI.TP184548",1,4015875,0.694500431266312,0.189979088618319,0.202068942539133,0.645685318186454
"2840","NsiI.TP227654",1,4023324,0,0,1,1
"33501","PstI.TP891020",1,4033768,0.439607586575804,0.234150682281207,0.363406267760494,0.583242707989
"17943","PstI.TP1114972",1,4045057,0,0,1,1
"18457","PstI.TP1146887",1,4048849,0.273832187630327,0.572979117895264,0.532313906829964,0.267313493744753
"16076","PstI.TP1007615",1,4064445,0,0,1,1
"6575","NsiI.TP418157",1,4070487,2.11074096744236,0.723080570245302,0.00774923859070042,0.189199258391166
"20598","PstI.TP1266866",1,4075813,0,0,1,1
"23068","PstI.TP231983",1,4083370,0.482018048210868,0.0339541214090325,0.32959601469285,0.924795863621033
"12631","NsiI.TP673754",1,4124063,0.54771177659778,0.158903072649338,0.283327169799497,0.693580584467395
"25700","PstI.TP384512",1,4144052,0.148787760851014,0.234680443413715,0.709924622443334,0.582531690563288
"27232","PstI.TP48404",1,4196705,0,0,1,1
"8843","NsiI.TP495513",1,4196957,0.26545935815238,0.414480601984514,0.542676033288304,0.385052012866511
"14036","NsiI.TP748831",1,4198755,0.462137124829416,1.18741125006414,0.345034780305832,0.0649514349051763
"18707","PstI.TP1160229",1,4204691,0,0,1,1
"22008","PstI.TP17940",1,4209698,0,0,1,1
"25039","PstI.TP346636",1,4227896,0.326706169775506,0.0419930894441216,0.471296082918587,0.907834975663164
"28048","PstI.TP539908",1,4267394,0.129420627389117,0.112724526548929,0.742299849689104,0.771392609068132
"29037","PstI.TP629259",1,4276027,0.491093875162354,0.0765563623610899,0.322779634020929,0.838385266648632
"29036","PstI.TP629254",1,4276045,0,0,1,1
"2786","NsiI.TP225206",1,4278964,0.575492224496078,0.087893163658914,0.265771113214908,0.816783275141301
"28676","PstI.TP599866",1,4279155,0.0997893513262875,0.582165005750852,0.794713606359985,0.261718844528614
"30168","PstI.TP704354",1,4298455,0.43771017302977,0.0130630305364637,0.364997447173178,0.970369124274611
"30708","PstI.TP736289",1,4314719,0,0,1,1
"8881","NsiI.TP497468",1,4342825,0.124274058044815,0.268413522316021,0.751148738049407,0.538997161002979
"33842","PstI.TP911466",1,4343935,0.846046414408417,0.330697941958021,0.142545524260501,0.466984061504501
"32226","PstI.TP820611",1,4393513,0,0,1,1
"2047","NsiI.TP188114",1,4401488,0,0,1,1
"2986","NsiI.TP235210",1,4408895,0.103204702879602,0.583778365979221,0.788488379331588,0.260748389087585
"22884","PstI.TP222764",1,4421935,0.745809607522129,0.221880663419456,0.179552060135814,0.599955911071574
"80","GFSSContig12925_418",1,4422459,0.768938920113062,0.0194094700359919,0.170239791958945,0.956292016132166
"13046","NsiI.TP693921",1,4440364,0.838686957243292,0.0753869905690105,0.144981651574081,0.840645726286916
"16214","PstI.TP1014212",1,4444231,0.0244842153765852,0.360929873615118,0.945182744897843,0.435582202322997
"18728","PstI.TP1161147",1,4451923,0,0,1,1
"6441","NsiI.TP414259",1,4455947,0,0,1,1
"21303","PstI.TP140451",1,4460094,0.317437605033551,0.643331889038176,0.48146242060243,0.227335945922069
"8098","NsiI.TP467384",1,4465685,1.07699470470135,0.426746506099461,0.08375394940796,0.374329017100191
"5972","NsiI.TP39399",1,4465777,0.199213019008543,1.95724303993621,0.632101732970563,0.0110346092812922
"7113","NsiI.TP432788",1,4467622,1.15084891582055,0.515557087703758,0.0706563313711148,0.305100495032906
"11106","NsiI.TP601351",1,4467655,1.0125618738101,0.136332080696173,0.0971489533882312,0.73058023601263
"8567","NsiI.TP486661",1,4467735,0.644905294390892,0.105173353971742,0.226513820727216,0.784922260718455
"6456","NsiI.TP414683",1,4485212,0.365406070808573,0.26655861781279,0.431115789626568,0.541304181772129
"12688","NsiI.TP675939",1,4512107,0.0267738072725357,0.196155614448351,0.940212872256943,0.636567388070903
"5520","NsiI.TP370249",1,4530033,0,0,1,1
"26029","PstI.TP403796",1,4535758,0,0,1,1
"26030","PstI.TP403850",1,4535788,0,0,1,1
"26031","PstI.TP403890",1,4535793,0.514467491244288,0.231900512781814,0.305866919210461,0.586272451127228
"2260","NsiI.TP199266",1,4536282,0.893912363089347,0.356979346577739,0.127669640923174,0.439562518891185
"19140","PstI.TP1181755",1,4538349,0.93894161450731,0.678701829506608,0.11509551101466,0.209555068950361
"20293","PstI.TP1250346",1,4555696,0.03008982953538,1.39606452359649,0.93306128630055,0.0401731120791901
"4888","NsiI.TP340740",1,4578881,0.209905602258794,0.446850602375324,0.616729038797255,0.357395761415523
"21123","PstI.TP131557",1,4584058,0.324808288352196,0.110508184184003,0.473360169355467,0.775339332122721
"26358","PstI.TP426347",1,4584143,0.573003636066912,0.436334865464833,0.267298402940252,0.366155139574571
"27604","PstI.TP508233",1,4588529,1.05861203714492,0.23908272096941,0.087375155740328,0.576656615951228
"5778","NsiI.TP384361",1,4589554,0,0,1,1
"22702","PstI.TP214969",1,4591303,0.167410796373023,0.275178793726499,0.680125727762203,0.530665930581141
"7563","NsiI.TP44353",1,4593181,0.394669756233802,0.629253075898145,0.40302338260771,0.234826402101485
"4122","NsiI.TP301688",1,4594203,0.151976268552555,0.162840662117998,0.704731577039779,0.687320564136961
"8139","NsiI.TP468762",1,4620729,0.553248895392743,0.205705023435264,0.279737767511452,0.622723100473633
"123","GFSSContig15281_3466",1,4622395,0.311616353073127,0.0806569948887941,0.487959353151991,0.830506441260192
"20897","PstI.TP1284267",1,4623696,1.61152234269713,1.83204935918382,0.0244611942984852,0.0147214517814723
"16120","PstI.TP1009631",1,4625223,0.00602663042259745,0.0174473406641731,0.986219009996953,0.960622289277197
"15518","NsiI.TP82287",1,4640346,0.162072332411791,0.165648693846077,0.688537609799401,0.682890869613725
"5021","NsiI.TP348206",1,4668970,0.00699256047211836,0.169057234538692,0.984027962159416,0.677552208885591
"19032","PstI.TP1176986",1,4675228,0.367980950854819,0.523914567504833,0.428567317923909,0.299285331961077
"16607","PstI.TP1038860",1,4677799,0.20890278153048,0.707889017772519,0.618154760942952,0.195934531243659
"34955","PstI.TP982823",1,4677828,0.931870493611767,0.301047179455337,0.116984818713178,0.499980216820476
"23413","PstI.TP253046",1,4690705,0.12802477831049,0.442606237476803,0.744689485054658,0.360905717730985
"5914","NsiI.TP391090",1,4693160,0,0,1,1
"26790","PstI.TP456930",1,4693819,0.603364559048553,0.0313582150715436,0.24925015723544,0.930340195076131
"7720","NsiI.TP450894",1,4698796,0.451614949327953,0.0242717769150827,0.353496445062695,0.945645201351466
"24298","PstI.TP307588",1,4762662,0.151292046603843,0.809322549819376,0.705842742101768,0.155123448264361
"34012","PstI.TP920636",1,4777048,0.301209404442178,0.795820035325654,0.499793490668736,0.160022099718336
"18870","PstI.TP1168479",1,4789991,0.0538029107448668,0.0202427844180214,0.883480746078015,0.9544588640122
"12370","NsiI.TP664576",1,4800417,0.189886945148883,0.582067152008536,0.64582232659861,0.261777820764448
"25884","PstI.TP395577",1,4836167,0,0,1,1
"33418","PstI.TP885531",1,4878428,0.00972844696271595,0.604632674234487,0.97784845303191,0.248523422481255
"34469","PstI.TP947391",1,4891496,0,0,1,1
"25304","PstI.TP360448",1,4892312,0.153970873115299,0.456173561618724,0.701502344591631,0.349805342744808
"29800","PstI.TP683907",1,4900973,0.314241028674831,0.185562900886353,0.485019245090092,0.652284560754712
"4394","NsiI.TP31575",1,4926728,0,0,1,1
"947","NsiI.TP12890",1,4931988,0.222684447110824,0.226183901071776,0.598846551370286,0.594040560142133
"33872","PstI.TP912651",1,4932459,0.133282736776564,0.769314122060803,0.735727963891604,0.170092779458149
"2619","NsiI.TP21698",1,4937940,0.0263100644751341,0.407862117335855,0.94121737459262,0.390965002226687
"4569","NsiI.TP326387",1,4938046,0.000560153746262416,0.442395451674033,0.998711029770739,0.361080926647721
"17705","PstI.TP1100793",1,4939667,0.706168406562518,0.739977636803029,0.196712334950598,0.181979456317724
"16954","PstI.TP1056729",1,4939994,0.0614845044170328,0.215720122828935,0.867991546590032,0.608527034715914
"1484","NsiI.TP157838",1,4943014,0,0,1,1
"21007","PstI.TP129148",1,4989914,0.727119668258381,0.41276316359228,0.187447793135216,0.386577734330413
"25990","PstI.TP402201",1,4990012,0.627432256164314,0.0181877380162666,0.235813000241386,0.958985988793163
"25997","PstI.TP402429",1,4990016,1.11521300501094,0.0555546255430876,0.0766985219866521,0.87992442786616
"81","GFSSContig12956_423",1,4994838,0.372866887850609,0.0664751043218923,0.423772833388764,0.858074301922126
"4599","NsiI.TP327562",1,5014848,0.143019117548055,0.011751791612128,0.71941730871417,0.973303328076205
"30945","PstI.TP748688",1,5063937,0.0304690098300847,0.057978169266935,0.932246990785913,0.875027759247788
"18341","PstI.TP1139990",1,5067430,0.445807316840952,0.118750579526421,0.358255348772689,0.760763066756587
"22829","PstI.TP220219",1,5091614,0,0,1,1
"20811","PstI.TP1279200",1,5095401,0,0,1,1
"26096","PstI.TP408948",1,5101286,0,0,1,1
"18133","PstI.TP1126882",1,5115206,0,0,1,1
"6013","NsiI.TP396103",1,5130670,0,0,1,1
"467","NsiI.TP104521",1,5158944,0.0871895967434175,0.393773470612504,0.818107554973166,0.403855990611945
"13733","NsiI.TP732230",1,5223682,0,0,1,1
"31934","PstI.TP803325",1,5232863,0,0,1,1
"34449","PstI.TP946324",1,5257596,0.365251135572254,0.58172453268742,0.431269618297119,0.261984421425999
"2446","NsiI.TP207745",1,5280145,0.983343417484623,0.476519815696549,0.103909817609396,0.33379527463222
"13064","NsiI.TP694711",1,5307532,0,0,1,1
"29813","PstI.TP684655",1,5379329,0.020987558268479,0.930705970826879,0.952823460257812,0.117298924239147
"32441","PstI.TP833660",1,5379490,0.173983934346759,0.352282486460795,0.669909390603846,0.444342151493113
"20217","PstI.TP1245993",1,5381667,0.249135743674867,0.00550091211128959,0.563461512001764,0.987413561965041
"32180","PstI.TP818000",1,5383679,0.372395381101019,0.355991315496167,0.424233166791748,0.440563673286125
"2018","NsiI.TP186834",1,5384525,0,0,1,1
"32438","PstI.TP833532",1,5408760,1.41022372953187,0.822279107545802,0.0388844777557412,0.150563912778475
"22671","PstI.TP213596",1,5408780,0.815857434558984,0.148303541429786,0.152806759322567,0.710716598887161
"1974","NsiI.TP183355",1,5408909,0.689692194480425,0.550244555604733,0.204318553610136,0.28167963181596
"24763","PstI.TP33116",1,5454770,0.136318478978261,1.77685157100169,0.730603117495839,0.0167166184122518
"10210","NsiI.TP556033",1,5459542,0.742920929823133,0.0223763663549218,0.180750318058688,0.949781341611972
"13025","NsiI.TP693304",1,5459602,1.21254829484671,0.0392435085338157,0.0612987622300598,0.913600842644405
"10588","NsiI.TP574665",1,5460544,0,0,1,1
"5463","NsiI.TP367540",1,5460609,0,0,1,1
"24119","PstI.TP297431",1,5461181,0,0,1,1
"25377","PstI.TP364708",1,5483501,2.06624842476102,0.231273951455886,0.00858522289830093,0.587118883137469
"16439","PstI.TP1027235",1,5483548,0.0342696612449161,0.148018009303844,0.924124190448717,0.711184021695148
"12305","NsiI.TP66130",1,5486828,0.402019618978791,0.163306254101935,0.396260133049989,0.686584106541079
"20288","PstI.TP1250143",1,5493583,0.267393811924781,0.577063224806235,0.540264197037186,0.264811459670633
"28563","PstI.TP58802",1,5496161,0.155789674384117,0.374489449479296,0.698570634777669,0.422192535448961
"34141","PstI.TP928135",1,5502147,0,0,1,1
"22571","PstI.TP209171",1,5529947,1.05328054698693,0.0437677356120531,0.0884544024556624,0.90413288241154
"2267","NsiI.TP199612",1,5531684,0,0,1,1
"34569","PstI.TP9547",1,5534818,0.184974965632662,0.176958671427859,0.653168202634113,0.6653364683069
"27090","PstI.TP476949",1,5536792,0.839328955059435,0.346680224464018,0.144767490112137,0.45011115442485
"19273","PstI.TP118830",1,5536868,1.12444953235446,0.899368556688222,0.0750845301815892,0.126075716017446
"21240","PstI.TP137261",1,5540981,0.216865423055174,0.135611776745257,0.60692437106111,0.731792953406563
"26567","PstI.TP44335",1,5558934,0.53921317145665,0.614304786529898,0.288926135355701,0.243049769460389
"17915","PstI.TP1113834",1,5559012,0.082316548140335,0.0234969684231146,0.827338913906628,0.947333797310395
"24043","PstI.TP291849",1,5571398,1.37251497356633,0.0899717267735122,0.0424116361012419,0.812883434380456
"21197","PstI.TP134953",1,5571436,0.401329925587427,0.366034109508517,0.396889924886112,0.430492798239812
"6650","NsiI.TP421037",1,5571751,1.00518763038485,0.578214179069286,0.0988126097438204,0.26411059336812
"292","GFSSContig20018_283",1,5572945,0.536817434721608,0.167338851291538,0.290524368115762,0.680238406500183
"18576","PstI.TP1152372",1,5586472,1.18759255211823,0.0069935525195992,0.064924325716807,0.984025714372749
"3326","NsiI.TP251927",1,5599747,2.22077284048277,0.244016039074261,0.00601488266132948,0.570143215742798
"24664","PstI.TP32476",1,5631986,0.165763631053695,0.0261109071239977,0.682710164613756,0.941649093975986
"15710","NsiI.TP83219",1,5636529,0.637771680746433,0.182632761390986,0.230265205987877,0.656700336174001
"29011","PstI.TP627555",1,5638058,0.460231118125371,0.011328604990592,0.346552376887407,0.974252199652017
"34979","PstI.TP984423",1,5649219,0,0,1,1
"3771","NsiI.TP279301",1,5652100,0,0,1,1
"28521","PstI.TP584919",1,5663458,0.7548885365502,0.0724963059171976,0.175837485012622,0.846259767011452
"4257","NsiI.TP308650",1,5669500,0,0,1,1
"20835","PstI.TP1280528",1,5674758,0.908497838615366,0.305277769699,0.123453145913705,0.495133407941844
"20311","PstI.TP125117",1,5706174,0.050929308215039,0.23688845956161,0.889345868328023,0.579577530993494
"20312","PstI.TP125118",1,5706204,1.45189306060948,0.792944531782218,0.0353270147280648,0.16108513604455
"34911","PstI.TP980790",1,5717059,0,0,1,1
"9524","NsiI.TP522455",1,5717942,0,0,1,1
"6641","NsiI.TP420896",1,5726246,0.627212358620803,0.20827787725338,0.235932430332548,0.619044861133359
"4349","NsiI.TP313532",1,5727346,0.62817633056086,0.0773767909421866,0.235409329000889,0.836802962531868
"32047","PstI.TP808948",1,5727878,0,0,1,1
"10440","NsiI.TP568156",1,5733174,1.23952718413754,1.01003408543897,0.0576066759229647,0.0977160525870029
"29704","PstI.TP677745",1,5751851,1.83656510870666,0.00737649895385789,0.0145691726974235,0.983158415649529
"25229","PstI.TP356699",1,5752437,0,0,1,1
"12757","NsiI.TP678859",1,5757606,0.321856167576239,0.218420240571742,0.476588800397741,0.604755406212996
